wavelength;s2.3-s1.3;s4.3-s3.3
253,3;2,43E-02;0,0187
253,2;0,0246;0,0182
253,1;2,49E-02;0,0182
253;0,0243;0,0174
252,9;2,43E-02;0,0174
252,8;0,0245;0,0179
252,7;2,49E-02;0,0187
252,6;0,0258;0,0187
252,5;2,59E-02;0,0189
252,4;0,0254;0,0182
252,3;2,53E-02;0,0179
252,2;0,0247;0,0178
252,1;2,44E-02;0,0171
252;0,0247;0,0177
251,9;2,41E-02;0,0174
251,8;0,0243;0,0171
251,7;2,51E-02;0,0181
251,6;0,0254;0,0182
251,5;2,53E-02;0,0189
251,4;0,0255;0,0198
251,3;2,53E-02;0,0197
251,2;0,0253;0,0192
251,1;2,59E-02;0,0189
251;0,0262;0,0191
250,9;2,64E-02;0,0192
250,8;0,0265;0,0198
250,7;2,71E-02;0,0194
250,6;0,0271;0,0194
250,5;2,73E-02;0,0193
250,4;0,0274;0,0189
250,3;2,75E-02;0,02
250,2;0,0279;0,0195
250,1;2,82E-02;0,02
250;0,0287;0,0209
249,9;2,81E-02;0,0207
249,8;0,0278;0,0209
249,7;2,81E-02;0,0207
249,6;0,0277;0,02
249,5;2,79E-02;0,0199
249,4;0,0279;0,02
249,3;2,75E-02;0,0208
249,2;0,0272;0,0211
249,1;2,72E-02;0,0209
249;0,0278;0,022
248,9;2,81E-02;0,0216
248,8;0,0287;0,0219
248,7;2,94E-02;0,0225
248,6;0,0292;0,0224
248,5;2,91E-02;0,0227
248,4;0,0294;0,0225
248,3;2,94E-02;0,023
248,2;0,0299;0,0223
248,1;3,04E-02;0,0224
248;0,0309;0,0227
247,9;3,06E-02;0,0229
247,8;0,0306;0,0231
247,7;3,00E-02;0,0232
247,6;0,0294;0,0225
247,5;2,98E-02;0,0219
247,4;0,0301;0,0216
247,3;3,04E-02;0,022
247,2;0,0302;0,0218
247,1;3,09E-02;0,0222
247;0,0305;0,0223
246,9;3,10E-02;0,0221
246,8;0,0309;0,0226
246,7;3,06E-02;0,0226
246,6;0,0304;0,0229
246,5;3,08E-02;0,023
246,4;0,0312;0,0231
246,3;3,14E-02;0,023
246,2;0,0321;0,0235
246,1;3,18E-02;0,0235
246;0,0319;0,0232
245,9;3,21E-02;0,0231
245,8;0,0322;0,0232
245,7;3,17E-02;0,0228
245,6;0,0317;0,0233
245,5;3,18E-02;0,0243
245,4;0,0321;0,0243
245,3;3,25E-02;0,025
245,2;0,0326;0,0249
245,1;3,22E-02;0,0246
245;0,0318;0,0246
244,9;3,19E-02;0,0245
244,8;0,0315;0,024
244,7;3,20E-02;0,0242
244,6;0,0322;0,0237
244,5;3,32E-02;0,0246
244,4;0,0339;0,0254
244,3;3,45E-02;0,0246
244,2;0,035;0,0259
244,1;3,48E-02;0,0259
244;0,0349;0,0259
243,9;3,49E-02;0,0262
243,8;0,035;0,026
243,7;3,48E-02;0,0259
243,6;0,0352;0,0263
243,5;3,50E-02;0,0267
243,4;0,0355;0,0268
243,3;3,54E-02;0,0262
243,2;0,0349;0,0259
243,1;3,45E-02;0,026
243;0,0344;0,0256
242,9;3,44E-02;0,0265
242,8;0,0348;0,0264
242,7;3,50E-02;0,0261
242,6;0,0356;0,0267
242,5;3,67E-02;0,0265
242,4;0,0379;0,0274
242,3;3,91E-02;0,0278
242,2;0,0398;0,0283
242,1;3,99E-02;0,0285
242;0,0393;0,0281
241,9;3,92E-02;0,0281
241,8;0,0388;0,0276
241,7;3,86E-02;0,0275
241,6;0,0386;0,0279
241,5;3,88E-02;0,0285
241,4;0,0384;0,0284
241,3;3,96E-02;0,0289
241,2;0,04;0,0283
241,1;4,06E-02;0,0288
241;0,0419;0,03
240,9;4,18E-02;0,0299
240,8;0,0423;0,0301
240,7;4,25E-02;0,0298
240,6;0,042;0,0291
240,5;4,23E-02;0,0293
240,4;0,0427;0,0302
240,3;4,25E-02;0,0302
240,2;0,0432;0,03
240,1;4,40E-02;0,0299
240;0,0438;0,0299
239,9;4,44E-02;0,0306
239,8;0,0442;0,0313
239,7;4,42E-02;0,0319
239,6;0,0441;0,0321
239,5;4,48E-02;0,0317
239,4;0,0463;0,0313
239,3;4,58E-02;0,0312
239,2;0,0466;0,0311
239,1;4,58E-02;0,0309
239;0,0455;0,0316
238,9;4,68E-02;0,0319
238,8;0,0473;0,0323
238,7;4,83E-02;0,0328
238,6;0,0485;0,033
238,5;4,80E-02;0,0326
238,4;0,0491;0,0321
238,3;5,07E-02;0,0331
238,2;0,0521;0,0335
238,1;5,35E-02;0,0345
238;0,0534;0,0351
237,9;5,30E-02;0,0343
237,8;0,0534;0,0342
237,7;5,35E-02;0,0333
237,6;0,0533;0,0329
237,5;5,44E-02;0,0332
237,4;0,055;0,0329
237,3;5,60E-02;0,0333
237,2;0,0574;0,0337
237,1;5,83E-02;0,0336
237;0,058;0,0342
236,9;5,90E-02;0,0343
236,8;0,0597;0,0344
236,7;6,03E-02;0,0344
236,6;0,0617;0,0344
236,5;6,29E-02;0,0349
236,4;0,064;0,0353
236,3;6,55E-02;0,0356
236,2;0,0655;0,0356
236,1;6,50E-02;0,0356
236;0,0652;0,0359
235,9;6,40E-02;0,0365
235,8;0,0659;0,037
235,7;6,61E-02;0,037
235,6;0,0669;0,037
235,5;6,75E-02;0,0363
235,4;0,0681;0,036
235,3;6,89E-02;0,0351
235,2;0,0691;0,0352
235,1;6,96E-02;0,0363
235;0,0707;0,0369
234,9;7,02E-02;0,0376
234,8;0,0713;0,0384
234,7;7,21E-02;0,0376
234,6;0,0706;0,0375
234,5;7,24E-02;0,0389
234,4;0,0726;0,0387
234,3;7,37E-02;0,0394
234,2;0,0751;0,0398
234,1;7,80E-02;0,0397
234;0,0801;0,0407
233,9;8,17E-02;0,0404
233,8;0,0816;0,04
233,7;8,11E-02;0,04
233,6;0,0802;0,04
233,5;8,13E-02;0,0404
233,4;0,0839;0,0415
233,3;8,68E-02;0,0427
233,2;0,0879;0,0428
233,1;8,89E-02;0,0435
233;0,0902;0,0432
232,9;9,08E-02;0,0432
232,8;0,0928;0,044
232,7;9,58E-02;0,0448
232,6;0,0968;0,0456
232,5;9,86E-02;0,0454
232,4;0,0989;0,0448
232,3;1,01E-01;0,0454
232,2;0,1014;0,047
232,1;1,02E-01;0,0475
232;0,1034;0,0482
231,9;1,03E-01;0,0481
231,8;0,1043;0,0482
231,7;1,06E-01;0,0487
231,6;0,1067;0,0491
231,5;1,09E-01;0,0488
231,4;0,1116;0,0488
231,3;1,15E-01;0,0498
231,2;0,1182;0,0497
231,1;1,20E-01;0,051
231;0,1197;0,0504
230,9;1,20E-01;0,0501
230,8;0,1203;0,0513
230,7;1,21E-01;0,0512
230,6;0,1232;0,0514
230,5;1,26E-01;0,0511
230,4;0,126;0,0498
230,3;1,26E-01;0,0498
230,2;0,1255;0,051
230,1;1,24E-01;0,0541
230;0,1245;0,0558
229,9;1,28E-01;0,0581
229,8;0,1322;0,0584
229,7;1,34E-01;0,0587
229,6;0,1385;0,0599
229,5;1,39E-01;0,0597
229,4;0,1395;0,0603
229,3;1,44E-01;0,0595
229,2;0,1406;0,0593
229,1;1,38E-01;0,0598
229;0,1298;0,0595
228,9;1,24E-01;0,0605
228,8;0,1293;0,0624
228,7;1,34E-01;0,0643
228,6;0,1376;0,066
228,5;1,41E-01;0,0656
228,4;0,1296;0,0647
228,3;1,26E-01;0,0633
228,2;0,1202;0,0666
228,1;1,10E-01;0,0688
228;0,1001;0,071
227,9;8,68E-02;0,0731
227,8;0,0779;0,0717
227,7;7,00E-02;0,0702
227,6;0,071;0,0679
227,5;5,65E-02;0,0683
227,4;0,0554;0,0689
227,3;3,51E-02;0,0701
227,2;0,0301;0,0729
227,1;3,60E-02;0,0734
227;0,0389;0,0727
226,9;4,58E-02;0,0732
226,8;0,0444;0,0742
226,7;3,25E-02;0,0741
226,6;0,0181;0,0747
226,5;2,32E-02;0,0758
226,4;0,0213;0,0754
226,3;2,01E-02;0,08
226,2;0,0083;0,0817
226,1;6,40E-03;0,0816
226;0,0084;0,0818
225,9;1,24E-02;0,0791
225,8;0,0236;0,0783
225,7;1,22E-02;0,0798
225,6;0,0058;0,0812
225,5;5,30E-03;0,0812
225,4;0,0067;0,0818
225,3;1,28E-02;0,0843
225,2;0,0136;0,0859
225,1;9,80E-03;0,0845
225;-0,0062;0,0868
224,9;-1,21E-02;0,0876
224,8;-0,0165;0,0849
224,7;-1,46E-02;0,0909
224,6;-0,0072;0,0897
224,5;-5,10E-03;0,0892
224,4;-0,0086;0,0901
224,3;-3,40E-03;0,0838
224,2;0,0084;0,0745
224,1;4,20E-03;0,071
224;0,003;0,0641
223,9;-3,40E-03;0,0627
223,8;0,0008;0,0644
223,7;1,78E-02;0,057
223,6;0,0239;0,0601
223,5;4,40E-02;0,056
223,4;0,0294;0,0522
223,3;2,73E-02;0,0552
223,2;0,0285;0,0526
223,1;1,52E-02;0,0466
223;0,0248;0,0479
222,9;1,69E-02;0,0509
222,8;0,0139;0,0529
222,7;5,20E-03;0,0537
222,6;-0,0045;0,0476
222,5;1,07E-02;0,0334
222,4;0,0074;0,0171
222,3;6,60E-03;0,0015
222,2;0,0096;-0,0005
222,1;-7,10E-03;-0,0002
222;-0,0059;-0,0034
221,9;1,21E-02;0,0101
221,8;0,0266;0,0101
221,7;2,93E-02;0,0162
221,6;0,033;0,0261
221,5;3,42E-02;0,0228
221,4;0,0239;0,0138
221,3;1,65E-02;0,0074
221,2;0,0184;0,0059
221,1;7,80E-03;0,0097
221;0,0056;0,0248
220,9;1,08E-02;0,0213
220,8;0,0264;0,0216
220,7;2,70E-02;0,0144
220,6;0,0325;0,0051
220,5;2,47E-02;0,0057
220,4;0,0089;0,007
220,3;1,08E-02;0,0045
220,2;0,0051;-0,0003
220,1;2,38E-02;0,0035
220;0,0165;0,0035
219,9;1,09E-02;0,0136
219,8;0,0124;0,0234
219,7;6,00E-03;0,0096
219,6;0,0077;0,0048
219,5;2,08E-02;-0,0045
219,4;0,0219;-0,0149
219,3;3,07E-02;-0,017
219,2;0,0385;-0,0167
219,1;3,21E-02;-0,017
219;0,0331;-0,0155
218,9;1,37E-02;-0,0041
218,8;0,0032;-0,006
218,7;4,00E-03;-0,0035
218,6;0,0018;-0,0038
218,5;2,04E-02;-0,0063
218,4;0,0231;-0,0147
218,3;1,69E-02;-0,0076
218,2;0,0169;-0,0019
218,1;-3,50E-03;0,0023
218;-0,0059;0,0188
217,9;-1,73E-02;0,0211
217,8;-0,0245;0,0278
217,7;-1,16E-02;0,0058
217,6;-0,0069;0,0076
217,5;8,40E-03;-0,0096
217,4;0,0093;-0,0105
217,3;2,00E-03;0,0048
217,2;0,009;0,0105
217,1;9,90E-03;0,0156
217;0,0161;0,0082
216,9;2,04E-02;0,0098
216,8;0,0079;0,008
216,7;6,70E-03;0,0158
216,6;0,0125;0,0235
216,5;8,20E-03;0,0232
216,4;0,014;0,015
216,3;1,07E-02;0,0059
216,2;0,0009;-0,0131
216,1;5,70E-03;0,0022
216;-0,003;0,0055
215,9;-6,90E-03;0,0105
215,8;-0,0027;0,0118
215,7;-7,80E-03;-0,0014
215,6;0,0008;-0,0089
215,5;-7,20E-03;-0,0092
215,4;-0,019;-0,0184
215,3;-1,31E-02;-0,0308
215,2;-0,0054;-0,0262
215,1;3,90E-03;-0,0216
215;0,0123;0,0036
214,9;4,50E-03;0,014
214,8;-0,0052;0,0104
214,7;-7,00E-04;0,0068
214,6;0,0134;0,0006
214,5;2,76E-02;-0,0003
214,4;0,0307;-0,0058
214,3;3,65E-02;-0,0096
214,2;0,0298;-0,0162
214,1;1,23E-02;-0,0143
214;0,0068;-0,0205
213,9;1,40E-03;-0,0136
213,8;-0,0169;-0,007
213,7;-9,40E-03;-0,0083
213,6;0,0009;0,0003
213,5;-8,30E-03;-0,0084
213,4;-0,0039;-0,0129
213,3;7,40E-03;-0,0131
213,2;0,0036;-0,0118
213,1;5,40E-03;-0,0064
213;0,0038;-0,0185
212,9;-8,50E-03;-0,0199
212,8;-0,0169;-0,0265
212,7;-1,05E-02;-0,0291
212,6;-0,0015;-0,0127
212,5;3,00E-04;-0,0104
212,4;0,0077;-0,0139
212,3;3,00E-04;-0,0199
212,2;-0,0027;-0,0367
212,1;4,00E-04;-0,0373
212;-0,0087;-0,0265
211,9;-1,52E-02;-0,0297
211,8;-0,0099;-0,0097
211,7;-9,80E-03;-0,016
211,6;-0,0157;-0,0171
211,5;-1,41E-02;-0,0007
211,4;-0,0205;-0,0185
211,3;-1,94E-02;-0,0132
211,2;-0,02;-0,0175
211,1;-1,32E-02;-0,019
211;-0,0274;-0,0138
210,9;-4,08E-02;-0,019
210,8;-0,0314;-0,0245
210,7;-2,68E-02;-0,0228
210,6;-0,0132;-0,0281
210,5;-2,20E-02;-0,0107
210,4;-0,0255;-0,0087
210,3;-2,31E-02;-0,026
210,2;-0,0179;-0,0231
210,1;5,00E-04;-0,046
210;-0,0034;-0,0239
209,9;-1,12E-02;-0,0112
209,8;-0,0143;-0,0012
209,7;-1,51E-02;0,0024
209,6;0,0027;-0,023
209,5;-8,20E-03;-0,0249
209,4;-0,018;-0,0205
209,3;-2,21E-02;-0,0176
209,2;-0,0328;-0,0161
209,1;-3,03E-02;-0,0194
209;-0,0441;-0,0224
208,9;-4,52E-02;-0,0066
208,8;-0,0488;-0,0033
208,7;-5,83E-02;-0,0065
208,6;-0,0493;-0,0079
208,5;-5,83E-02;-0,0374
208,4;-0,0644;-0,0505
208,3;-5,34E-02;-0,0571
208,2;-0,0539;-0,0757
208,1;-6,32E-02;-0,0749
208;-0,0706;-0,0722
207,9;-7,60E-02;-0,0824
207,8;-0,0648;-0,0894
207,7;-6,03E-02;-0,082
207,6;-0,0641;-0,0863
207,5;-6,64E-02;-0,0872
207,4;-0,0835;-0,0756
207,3;-8,14E-02;-0,081
207,2;-0,0857;-0,0854
207,1;-8,99E-02;-0,0714
207;-0,0844;-0,0795
206,9;-8,68E-02;-0,0813
206,8;-0,073;-0,0779
206,7;-6,19E-02;-0,0807
206,6;-0,0708;-0,0759
206,5;-8,29E-02;-0,0874
206,4;-0,1078;-0,0968
206,3;-1,32E-01;-0,1128
206,2;-0,1398;-0,125
206,1;-1,41E-01;-0,1199
206;-0,1299;-0,1181
205,9;-1,33E-01;-0,1202
205,8;-0,1311;-0,129
205,7;-1,29E-01;-0,1424
205,6;-0,1434;-0,1408
205,5;-1,56E-01;-0,1468
205,4;-0,1698;-0,1579
205,3;-1,78E-01;-0,1793
205,2;-0,1803;-0,2122
205,1;-1,73E-01;-0,2232
205;-0,1751;-0,2181
204,9;-1,93E-01;-0,2075
204,8;-0,2142;-0,2133
204,7;-2,35E-01;-0,2208
204,6;-0,2463;-0,2398
204,5;-2,43E-01;-0,2688
204,4;-0,2247;-0,2667
204,3;-2,22E-01;-0,2808
204,2;-0,2383;-0,2709
204,1;-2,52E-01;-0,2569
204;-0,2682;-0,2681
203,9;-2,93E-01;-0,2866
203,8;-0,3108;-0,3072
203,7;-3,36E-01;-0,329
203,6;-0,3507;-0,343
203,5;-3,57E-01;-0,3537
203,4;-0,3434;-0,3838
203,3;-3,49E-01;-0,4038
203,2;-0,3832;-0,4328
203,1;-4,14E-01;-0,4477
203;-0,4463;-0,4626
202,9;-4,81E-01;-0,4813
202,8;-0,5005;-0,4883
202,7;-5,19E-01;-0,5169
202,6;-0,5463;-0,5373
202,5;-5,49E-01;-0,5585
202,4;-0,5592;-0,5863
202,3;-5,84E-01;-0,5999
202,2;-0,6146;-0,6171
202,1;-6,51E-01;-0,6471
202;-0,6773;-0,6734
201,9;-7,03E-01;-0,7127
201,8;-0,7233;-0,7698
201,7;-7,72E-01;-0,7874
201,6;-0,8153;-0,8169
201,5;-8,36E-01;-0,8566
201,4;-0,8728;-0,865
201,3;-8,87E-01;-0,9088
201,2;-0,9312;-0,955
201,1;-9,70E-01;-0,9743
201;-1,0175;-1,0228
200,9;-1,07E+00;-1,0622
200,8;-1,115;-1,1062
200,7;-1,18E+00;-1,1654
200,6;-1,2164;-1,2062
200,5;-1,26E+00;-1,2632
200,4;-1,3153;-1,3111
200,3;-1,35E+00;-1,3287
200,2;-1,3992;-1,377
200,1;-1,43E+00;-1,4025
200;-1,4325;-1,4183
