wavelength;s1.4;s2.4;s3.4;s4.4;s5.4;s6.4;s7.4
625,7;0,0006;0,0019;0,0016;0,0005;0,0034;0,0004;0,0023
625,8;0,0005;0,0018;0,0016;0,0003;0,0034;0,0003;0,0023
625,9;0,0005;0,0017;0,0016;0,0003;0,0033;0,0003;0,0023
626;0,0005;0,0018;0,0017;0,0003;0,0033;0,0003;0,0023
626,1;0,0004;0,0017;0,0016;0,0002;0,0033;0,0002;0,0023
626,2;0,0004;0,0018;0,0015;0,0002;0,0032;0,0002;0,0022
626,3;0,0004;0,002;0,0015;0,0003;0,0033;0,0003;0,0023
626,4;0,0004;0,0019;0,0015;0,0002;0,0033;0,0002;0,0021
626,5;0,0005;0,0019;0,0016;0,0003;0,0034;0,0004;0,0022
626,6;0,0005;0,0019;0,0016;0,0003;0,0034;0,0004;0,0022
626,7;0,0005;0,0018;0,0016;0,0003;0,0034;0,0004;0,0021
626,8;0,0004;0,0018;0,0015;0,0005;0,0033;0,0005;0,002
626,9;0,0005;0,0018;0,0015;0,0004;0,0033;0,0003;0,0021
627;0,0004;0,0017;0,0014;0,0004;0,0032;0,0003;0,0021
627,1;0,0004;0,0018;0,0014;0,0005;0,0032;0,0004;0,0021
627,2;0,0004;0,0019;0,0016;0,0005;0,0033;0,0003;0,0022
627,3;0,0003;0,0018;0,0015;0,0005;0,0032;0,0003;0,0021
627,4;0,0004;0,0019;0,0016;0,0005;0,0032;0,0004;0,0022
627,5;0,0004;0,0019;0,0016;0,0005;0,0032;0,0004;0,0022
627,6;0,0004;0,0017;0,0016;0,0003;0,0032;0,0004;0,0022
627,7;0,0005;0,0017;0,0016;0,0003;0,0032;0,0004;0,0022
627,8;0,0005;0,0018;0,0016;0,0004;0,0032;0,0004;0,0022
627,9;0,0005;0,0018;0,0016;0,0003;0,0032;0,0003;0,0022
628;0,0004;0,0018;0,0016;0,0004;0,0032;0,0002;0,0022
628,1;0,0004;0,0019;0,0016;0,0006;0,0031;0,0003;0,0021
628,2;0,0004;0,0019;0,0017;0,0005;0,0033;0,0004;0,0022
628,3;0,0004;0,0018;0,0017;0,0004;0,0032;0,0003;0,0022
628,4;0,0005;0,0017;0,0016;0,0003;0,0032;0,0003;0,0022
628,5;0,0003;0,0017;0,0014;0,0002;0,0031;0,0002;0,0021
628,6;0,0004;0,0018;0,0014;0,0004;0,0032;0,0003;0,0022
628,7;0,0004;0,0018;0,0014;0,0004;0,0032;0,0002;0,0022
628,8;0,0004;0,0018;0,0014;0,0004;0,0032;0,0002;0,0022
628,9;0,0003;0,0018;0,0014;0,0004;0,0033;0,0003;0,0023
629;0,0003;0,0018;0,0014;0,0003;0,0032;0,0003;0,0023
629,1;0,0003;0,0018;0,0015;0,0003;0,0032;0,0003;0,0023
629,2;0,0004;0,0017;0,0016;0,0003;0,0033;0,0004;0,0024
629,3;0,0004;0,0018;0,0016;0,0003;0,0033;0,0004;0,0023
629,4;0,0005;0,0018;0,0016;0,0003;0,0033;0,0004;0,0024
629,5;0,0005;0,0018;0,0015;0,0003;0,0033;0,0003;0,0024
629,6;0,0004;0,0018;0,0015;0,0003;0,0032;0,0003;0,0023
629,7;0,0004;0,0018;0,0016;0,0004;0,0031;0,0003;0,0023
629,8;0,0004;0,0018;0,0016;0,0004;0,0031;0,0003;0,0022
629,9;0,0004;0,0018;0,0016;0,0005;0,0032;0,0004;0,0021
630;0,0004;0,0018;0,0016;0,0004;0,0032;0,0003;0,0021
630,1;0,0005;0,0017;0,0016;0,0003;0,0034;0,0002;0,0022
630,2;0,0004;0,0017;0,0015;0,0003;0,0032;0,0002;0,0021
630,3;0,0004;0,0016;0,0015;1,00E-04;0,0032;1,00E-04;0,0022
630,4;0,0003;0,0015;0,0015;1,00E-04;0,0032;1,00E-04;0,0022
630,5;0,0004;0,0016;0,0015;1,00E-04;0,0032;1,00E-04;0,0023
630,6;0,0004;0,0016;0,0015;1,00E-04;0,0033;1,00E-04;0,0023
630,7;0,0005;0,0016;0,0015;1,00E-04;0,0032;1,00E-04;0,0023
630,8;0,0005;0,0017;0,0015;0,0002;0,0031;1,00E-04;0,0022
630,9;0,0005;0,0016;0,0015;0,0002;0,003;0,0002;0,0022
631;0,0004;0,0016;0,0015;0,0003;0,0031;0,0002;0,0022
631,1;0,0004;0,0016;0,0016;0,0003;0,0032;0,0002;0,0022
631,2;0,0004;0,0016;0,0016;0,0003;0,0032;0,0003;0,0022
631,3;0,0003;0,0016;0,0016;0,0003;0,0033;0,0003;0,0023
631,4;0,0004;0,0016;0,0015;0,0003;0,0032;0,0002;0,0023
631,5;0,0004;0,0016;0,0015;0,0003;0,0032;0,0002;0,0023
631,6;0,0004;0,0017;0,0014;0,0003;0,0033;0,0002;0,0023
631,7;0,0004;0,0018;0,0014;0,0004;0,0032;0,0004;0,0022
631,8;0,0003;0,0018;0,0013;0,0003;0,0031;0,0004;0,0021
631,9;0,0004;0,0018;0,0012;0,0004;0,0031;0,0004;0,0021
632;0,0004;0,0019;0,0013;0,0004;0,003;0,0005;0,0022
632,1;0,0004;0,0017;0,0013;0,0003;0,003;0,0004;0,0021
632,2;0,0003;0,0017;0,0013;0,0003;0,003;0,0003;0,0021
632,3;0,0004;0,0016;0,0015;0,0002;0,0031;0,0002;0,0021
632,4;0,0003;0,0015;0,0015;0,0002;0,0031;1,00E-04;0,0021
632,5;0,0004;0,0015;0,0015;0,0002;0,0031;1,00E-04;0,0022
632,6;0,0003;0,0015;0,0015;0,0002;0,003;1,00E-04;0,0022
632,7;0,0002;0,0016;0,0013;0,0003;0,0029;0,0002;0,0021
632,8;0,0003;0,0016;0,0013;0,0002;0,0029;0,0003;0,0022
632,9;0,0002;0,0017;0,0013;0,0003;0,0029;0,0003;0,0021
633;0,0002;0,0017;0,0012;0,0002;0,003;0,0003;0,002
633,1;0,0004;0,0018;0,0013;0,0003;0,0032;0,0003;0,0021
633,2;0,0004;0,0017;0,0014;0,0003;0,0032;0,0003;0,002
633,3;0,0004;0,0016;0,0014;0,0002;0,0032;0,0002;0,0021
633,4;0,0003;0,0016;0,0014;0,0003;0,0031;0,0002;0,0021
633,5;0,0003;0,0015;0,0014;0,0002;0,003;0,0002;0,0022
633,6;0,0004;0,0016;0,0013;0,0003;0,003;0,0003;0,0021
633,7;0,0004;0,0016;0,0013;0,0003;0,0031;0,0003;0,0022
633,8;0,0004;0,0017;0,0013;1,00E-04;0,003;0,0002;0,0021
633,9;0,0003;0,0017;0,0012;0,0003;0,003;0,0003;0,0021
634;0,0003;0,0018;0,0011;0,0002;0,003;0,0002;0,0021
634,1;0,0004;0,0016;0,0011;0,0002;0,003;0,0002;0,0021
634,2;0,0003;0,0017;0,0011;0,0004;0,003;0,0002;0,0021
634,3;0,0005;0,0016;0,0013;0,0003;0,003;0,0002;0,0022
634,4;0,0004;0,0015;0,0013;0,0002;0,003;0,0002;0,0022
634,5;0,0004;0,0016;0,0013;0,0003;0,003;0,0002;0,0022
634,6;0,0004;0,0015;0,0014;0,0003;0,0031;0,0003;0,0022
634,7;0,0002;0,0016;0,0012;0,0003;0,0029;0,0003;0,002
634,8;0,0003;0,0017;0,0013;0,0003;0,003;0,0002;0,0021
634,9;0,0003;0,0016;0,0013;0,0002;0,0029;0,0002;0,0021
635;0,0003;0,0018;0,0014;0,0002;0,0031;0,0002;0,0023
635,1;0,0003;0,0017;0,0013;0,0002;0,003;0,0002;0,0023
635,2;0,0003;0,0017;0,0013;0,0003;0,003;0,0002;0,0022
635,3;0,0003;0,0017;0,0013;0,0003;0,003;0,0002;0,0022
635,4;0,0003;0,0016;0,0014;0,0002;0,0031;1,00E-04;0,0021
635,5;0,0003;0,0016;0,0014;0,0002;0,0031;0,0003;0,0021
635,6;0,0003;0,0016;0,0014;0,0002;0,0032;0,0004;0,0022
635,7;0,0002;0,0016;0,0013;1,00E-04;0,0031;0,0002;0,0021
635,8;0,0002;0,0016;0,0013;0,0002;0,003;0,0003;0,0021
635,9;0,0003;0,0016;0,0014;0,0003;0,003;0,0002;0,0021
636;0,0003;0,0016;0,0014;0,0003;0,003;0,0002;0,0021
636,1;0,0003;0,0016;0,0014;0,0003;0,003;0,0002;0,0022
636,2;0,0004;0,0016;0,0014;0,0002;0,0031;0,0003;0,0023
636,3;0,0004;0,0016;0,0014;1,00E-04;0,003;0,0002;0,0023
636,4;0,0003;0,0016;0,0012;1,00E-04;0,0029;0,0002;0,0021
636,5;0,0003;0,0016;0,0013;1,00E-04;0,003;0,0002;0,002
636,6;0,0003;0,0016;0,0013;0,0002;0,003;0,0002;0,002
636,7;0,0003;0,0016;0,0013;1,00E-04;0,003;0,0003;0,002
636,8;0,0003;0,0016;0,0013;1,00E-04;0,003;0,0003;0,002
636,9;0,0004;0,0016;0,0013;0,0002;0,003;0,0004;0,0021
637;0,0005;0,0016;0,0013;0,0002;0,003;0,0003;0,0021
637,1;0,0005;0,0017;0,0013;0,0002;0,003;0,0003;0,0021
637,2;0,0006;0,0017;0,0014;0,0002;0,0031;0,0002;0,0021
637,3;0,0004;0,0016;0,0012;1,00E-04;0,003;0,0002;0,002
637,4;0,0004;0,0015;0,0012;0;0,003;0;0,002
637,5;0,0003;0,0014;0,0012;0;0,003;1,00E-04;0,002
637,6;0,0003;0,0014;0,0013;1,00E-04;0,003;1,00E-04;0,0021
637,7;0,0003;0,0015;0,0014;0,0002;0,003;1,00E-04;0,0021
637,8;0,0002;0,0015;0,0012;1,00E-04;0,0029;1,00E-04;0,0021
637,9;0,0003;0,0016;0,0014;0;0,003;1,00E-04;0,0022
638;0,0003;0,0016;0,0013;0;0,003;1,00E-04;0,0021
638,1;0,0002;0,0017;0,0012;1,00E-04;0,0029;0,0002;0,002
638,2;0,0003;0,0017;0,0013;1,00E-04;0,003;0,0003;0,002
638,3;0,0002;0,0017;0,0012;0,0002;0,0029;0,0003;0,002
638,4;0,0002;0,0017;0,0012;0,0002;0,0029;0,0003;0,002
638,5;0,0002;0,0016;0,0012;0,0002;0,0029;0,0003;0,002
638,6;0,0002;0,0016;0,0012;0,0003;0,003;0,0003;0,002
638,7;0,0002;0,0015;0,0012;1,00E-04;0,003;0,0002;0,002
638,8;0,0004;0,0015;0,0013;1,00E-04;0,0031;0,0002;0,0021
638,9;0,0003;0,0015;0,0012;0,0002;0,003;1,00E-04;0,002
639;0,0003;0,0015;0,0012;0,0002;0,0031;0,0002;0,0021
639,1;0,0002;0,0016;0,0012;0,0002;0,0029;0,0003;0,0019
639,2;0,0002;0,0015;0,0011;1,00E-04;0,003;0,0002;0,0019
639,3;0,0002;0,0016;0,0012;1,00E-04;0,0031;0,0004;0,002
639,4;0,0003;0,0016;0,0012;0;0,003;0,0003;0,0019
639,5;0,0003;0,0016;0,0011;0;0,0031;0,0003;0,002
639,6;0,0005;0,0017;0,0012;0,0002;0,0032;0,0004;0,0021
639,7;0,0005;0,0015;0,0013;1,00E-04;0,0032;0,0002;0,0021
639,8;0,0005;0,0016;0,0013;0,0002;0,0031;0,0003;0,0022
639,9;0,0005;0,0017;0,0013;0,0003;0,003;0,0004;0,0022
640;0,0004;0,0015;0,0012;0,0002;0,0029;0,0003;0,0022
640,1;0,0004;0,0016;0,0012;0,0002;0,003;0,0003;0,0022
640,2;0,0004;0,0016;0,0012;0,0002;0,0031;0,0003;0,0021
640,3;0,0004;0,0016;0,0012;0,0002;0,0031;0,0002;0,0021
640,4;0,0004;0,0016;0,0012;0,0002;0,0031;0,0002;0,002
640,5;0,0004;0,0015;0,0012;0,0002;0,0031;0,0003;0,0021
640,6;0,0003;0,0015;0,001;1,00E-04;0,003;0,0003;0,0021
640,7;0,0003;0,0015;0,0011;1,00E-04;0,0029;0,0003;0,0021
640,8;0,0002;0,0016;0,001;0,0002;0,0029;0,0005;0,0021
640,9;0,0003;0,0016;0,0011;0,0002;0,0029;0,0005;0,0021
641;0,0002;0,0016;0,0012;0,0002;0,0029;0,0005;0,0021
641,1;0,0003;0,0015;0,0011;1,00E-04;0,0029;0,0003;0,0021
641,2;0,0003;0,0016;0,0011;1,00E-04;0,0029;0,0002;0,0021
641,3;0,0003;0,0015;0,0011;-1,00E-04;0,003;1,00E-04;0,0021
641,4;0,0004;0,0014;0,0012;-1,00E-04;0,0032;1,00E-04;0,0022
641,5;0,0004;0,0015;0,0012;-1,00E-04;0,0032;0,0002;0,0022
641,6;0,0004;0,0015;0,0012;0;0,0031;0,0003;0,0023
641,7;0,0003;0,0016;0,0012;0;0,0031;0,0002;0,0023
641,8;0,0004;0,0015;0,0011;1,00E-04;0,003;0,0002;0,0023
641,9;0,0003;0,0015;0,0011;1,00E-04;0,003;0,0002;0,0022
642;0,0004;0,0016;0,0011;0,0002;0,003;0,0003;0,0022
642,1;0,0004;0,0015;0,0012;0;0,0031;1,00E-04;0,0022
642,2;0,0004;0,0016;0,0012;0;0,0031;1,00E-04;0,0022
642,3;0,0004;0,0016;0,0012;0;0,0031;1,00E-04;0,0022
642,4;0,0002;0,0015;0,0011;0;0,003;1,00E-04;0,0021
642,5;0,0003;0,0016;0,001;1,00E-04;0,0029;0,0003;0,0021
642,6;0,0003;0,0016;0,001;1,00E-04;0,003;0,0003;0,002
642,7;0,0003;0,0015;0,0011;1,00E-04;0,003;0,0003;0,002
642,8;0,0004;0,0016;0,0012;1,00E-04;0,0031;0,0003;0,0021
642,9;0,0003;0,0016;0,0011;1,00E-04;0,003;0,0002;0,002
643;0,0002;0,0016;0,0011;1,00E-04;0,0029;1,00E-04;0,002
643,1;0,0002;0,0015;0,0011;1,00E-04;0,0029;0,0002;0,0021
643,2;0,0002;0,0015;0,001;0,0002;0,0028;0,0002;0,0021
643,3;0,0002;0,0014;0,001;0;0,0028;1,00E-04;0,0021
643,4;0,0002;0,0015;0,0011;1,00E-04;0,0029;0,0002;0,002
643,5;0,0002;0,0016;0,0011;1,00E-04;0,0029;0,0002;0,0021
643,6;0,0002;0,0016;0,0011;1,00E-04;0,0029;0,0002;0,002
643,7;0,0002;0,0016;0,0011;1,00E-04;0,0029;0,0002;0,002
643,8;0,0003;0,0015;0,0011;1,00E-04;0,0029;0,0002;0,002
643,9;0,0002;0,0015;0,001;1,00E-04;0,0027;0,0002;0,0019
644;0,0002;0,0015;0,0011;0;0,0028;0,0002;0,002
644,1;0,0002;0,0015;0,0012;0;0,0029;0,0002;0,002
644,2;0,0002;0,0016;0,0011;0;0,0029;1,00E-04;0,0021
644,3;0,0002;0,0016;0,0011;0;0,0029;1,00E-04;0,0021
644,4;1,00E-04;0,0015;0,0011;-1,00E-04;0,0029;0;0,0021
644,5;1,00E-04;0,0015;0,001;0;0,0029;0;0,0021
644,6;0,0002;0,0016;0,0011;1,00E-04;0,0029;0,0002;0,0021
644,7;0,0003;0,0016;0,0012;1,00E-04;0,0029;0,0002;0,0022
644,8;0,0003;0,0017;0,0012;0,0002;0,003;0,0003;0,0023
644,9;0,0003;0,0016;0,0011;0,0002;0,003;0,0003;0,0023
645;0,0003;0,0015;0,0011;1,00E-04;0,0029;0,0003;0,0022
645,1;0,0003;0,0014;0,0011;1,00E-04;0,003;0,0003;0,0022
645,2;0,0003;0,0014;0,0011;0;0,0029;0,0003;0,0021
645,3;0,0002;0,0015;0,0011;0;0,0029;0,0003;0,0021
645,4;0,0002;0,0014;0,001;0;0,0029;0,0002;0,0021
645,5;0,0002;0,0015;0,001;1,00E-04;0,0029;0,0003;0,0021
645,6;0,0002;0,0016;0,001;0,0003;0,0029;0,0004;0,0021
645,7;0,0003;0,0016;0,0009;0,0002;0,0029;0,0004;0,0021
645,8;0,0002;0,0016;0,001;1,00E-04;0,0029;0,0003;0,0021
645,9;1,00E-04;0,0016;0,0009;0;0,0029;0,0004;0,0021
646;1,00E-04;0,0015;0,001;-1,00E-04;0,0029;0,0002;0,0021
646,1;1,00E-04;0,0015;0,0011;0;0,003;0,0002;0,0022
646,2;0,0002;0,0015;0,0012;1,00E-04;0,0031;0,0003;0,0022
646,3;0,0002;0,0014;0,0012;0;0,003;1,00E-04;0,0022
646,4;0,0002;0,0014;0,0011;0;0,0029;1,00E-04;0,0021
646,5;0;0,0013;0,0011;0;0,0027;0;0,0021
646,6;0;0,0014;0,001;0;0,0027;1,00E-04;0,002
646,7;1,00E-04;0,0015;0,001;0;0,0027;0,0002;0,002
646,8;0,0002;0,0015;0,0011;0;0,0028;0,0002;0,0021
646,9;0,0003;0,0016;0,0011;0;0,003;0,0002;0,0022
647;0,0003;0,0016;0,0012;0;0,003;0,0002;0,0023
647,1;0,0002;0,0015;0,001;0;0,0028;0,0002;0,0022
647,2;0,0002;0,0017;0,001;1,00E-04;0,0029;0,0003;0,0022
647,3;0,0002;0,0015;0,0011;0;0,0028;0,0003;0,0022
647,4;0,0003;0,0016;0,0011;0;0,0029;0,0003;0,0021
647,5;0,0002;0,0016;0,0011;1,00E-04;0,0029;0,0003;0,0021
647,6;0,0002;0,0016;0,0011;1,00E-04;0,0029;0,0002;0,0021
647,7;0,0002;0,0017;0,0011;1,00E-04;0,0029;0,0002;0,0022
647,8;1,00E-04;0,0016;0,0011;-1,00E-04;0,0029;1,00E-04;0,0022
647,9;1,00E-04;0,0016;0,0011;-1,00E-04;0,0028;1,00E-04;0,0021
648;1,00E-04;0,0016;0,0011;-1,00E-04;0,0028;1,00E-04;0,0021
648,1;0,0002;0,0015;0,0011;-1,00E-04;0,0028;0,0002;0,0021
648,2;0,0002;0,0016;0,0011;-1,00E-04;0,0028;0,0003;0,0022
648,3;0,0002;0,0017;0,0011;1,00E-04;0,0028;0,0004;0,0022
648,4;0,0002;0,0016;0,001;0;0,0029;0,0003;0,0022
648,5;0,0002;0,0017;0,001;0,0002;0,0029;0,0004;0,0022
648,6;0,0002;0,0016;0,001;0,0002;0,0029;0,0004;0,0021
648,7;0,0002;0,0016;0,001;1,00E-04;0,0028;0,0003;0,0021
648,8;0,0002;0,0015;0,001;0;0,0028;0,0003;0,0022
648,9;0,0002;0,0015;0,0009;-1,00E-04;0,0028;0,0003;0,0022
649;0,0001;0,0016;0,0008;0;0,0027;0,0002;0,0021
649,1;0,0001;0,0016;0,0008;0;0,0027;0,0002;0,0021
649,2;0,0001;0,0016;0,0008;0;0,0027;0,0002;0,0021
649,3;1,00E-04;0,0014;0,0009;0;0,0028;0,0002;0,0022
649,4;1,00E-04;0,0014;0,0009;0;0,0028;0,0002;0,0022
649,5;1,00E-04;0,0014;0,0009;-1,00E-04;0,0028;0,0002;0,0022
649,6;1,00E-04;0,0016;0,0009;0;0,0028;0,0002;0,0022
649,7;0,0002;0,0016;0,001;0;0,0028;0,0002;0,0022
649,8;0,0002;0,0017;0,001;0;0,0028;0,0003;0,0022
649,9;0,0001;0,0016;0,0009;-1,00E-04;0,0027;1,00E-04;0,0022
650;0,0002;0,0015;0,0009;-0,0002;0,0027;1,00E-04;0,0023
650,1;0,0002;0,0015;0,001;-0,0002;0,0027;1,00E-04;0,0023
650,2;0,0003;0,0015;0,001;-0,0002;0,0029;1,00E-04;0,0024
650,3;0,0003;0,0014;0,0011;-1,00E-04;0,003;0,0002;0,0025
650,4;0,0003;0,0015;0,0011;0;0,0029;0,0003;0,0024
650,5;0,0002;0,0015;0,001;1,00E-04;0,003;0,0003;0,0024
650,6;0,0002;0,0015;0,001;0;0,0029;0,0002;0,0023
650,7;0,0002;0,0015;0,001;0;0,0029;1,00E-04;0,0023
650,8;1,00E-04;0,0015;0,0009;0;0,0028;0,0002;0,0022
650,9;0,0002;0,0016;0,0009;0;0,0027;0,0002;0,0022
651;0,0002;0,0016;0,0009;0;0,0028;0,0002;0,0023
651,1;0,0002;0,0016;0,0009;0;0,0028;0,0003;0,0023
651,2;0,0001;0,0015;0,0009;-1,00E-04;0,0028;1,00E-04;0,0022
651,3;0,0002;0,0014;0,001;-0,0002;0,0029;0;0,0023
651,4;0,0001;0,0014;0,0008;-0,0002;0,0026;0;0,0022
651,5;0,0002;0,0014;0,0009;-0,0002;0,0026;0;0,0022
651,6;0,0002;0,0015;0,0009;-1,00E-04;0,0027;1,00E-04;0,0023
651,7;0;0,0015;0,0009;0;0,0026;0,0002;0,0022
651,8;0;0,0015;0,001;0;0,0027;0,0002;0,0022
651,9;0;0,0016;0,0009;1,00E-04;0,0027;0,0002;0,0022
652;0;0,0016;0,0009;1,00E-04;0,0028;0,0002;0,0022
652,1;0,0001;0,0016;0,0008;0;0,0027;0,0002;0,0022
652,2;0,0001;0,0015;0,0008;-1,00E-04;0,0027;0,0003;0,0022
652,3;0,0002;0,0015;0,0009;0;0,0028;0,0003;0,0023
652,4;0,0002;0,0015;0,0009;0;0,0028;0,0002;0,0023
652,5;0,0002;0,0015;0,0009;0;0,0028;1,00E-04;0,0023
652,6;0,0002;0,0016;0,0009;1,00E-04;0,0028;1,00E-04;0,0023
652,7;1,00E-04;0,0016;0,0009;0;0,0028;1,00E-04;0,0024
652,8;1,00E-04;0,0016;0,0009;-1,00E-04;0,0028;0,0002;0,0024
652,9;1,00E-04;0,0016;0,001;-1,00E-04;0,0028;0,0002;0,0025
653;1,00E-04;0,0016;0,001;-1,00E-04;0,0029;0,0002;0,0025
653,1;0,0002;0,0016;0,001;0;0,0029;0,0003;0,0025
653,2;0,0002;0,0017;0,001;0;0,0029;0,0003;0,0025
653,3;0,0001;0,0017;0,0009;0;0,0027;0,0004;0,0024
653,4;0,0001;0,0017;0,0008;0;0,0027;0,0003;0,0024
653,5;-0,0001;0,0018;0,0007;1,00E-04;0,0027;0,0003;0,0023
653,6;0;0,0016;0,0008;0;0,0027;0,0002;0,0023
653,7;0;0,0016;0,0008;0;0,0028;0,0002;0,0023
653,8;0;0,0015;0,0008;0;0,0028;0,0002;0,0023
653,9;1,00E-04;0,0015;0,001;0;0,0028;0,0002;0,0025
654;0;0,0014;0,0009;0;0,0027;0,0002;0,0024
654,1;0,0002;0,0014;0,001;-1,00E-04;0,0028;0,0002;0,0025
654,2;0,0003;0,0015;0,001;-1,00E-04;0,0028;1,00E-04;0,0025
654,3;0,0002;0,0014;0,0009;-1,00E-04;0,0027;1,00E-04;0,0023
654,4;0,0002;0,0015;0,0009;-0,0002;0,0028;1,00E-04;0,0024
654,5;0,0002;0,0015;0,001;-0,0002;0,0028;1,00E-04;0,0024
654,6;0,0002;0,0015;0,001;-0,0002;0,0028;1,00E-04;0,0024
654,7;0,0003;0,0015;0,001;-1,00E-04;0,0029;0,0002;0,0024
654,8;0,0002;0,0014;0,001;-1,00E-04;0,0028;1,00E-04;0,0024
654,9;0,0002;0,0014;0,001;-1,00E-04;0,0027;1,00E-04;0,0024
655;0,0002;0,0014;0,001;0;0,0027;1,00E-04;0,0023
655,1;1,00E-04;0,0014;0,001;-1,00E-04;0,0027;0;0,0023
655,2;1,00E-04;0,0014;0,001;-1,00E-04;0,0027;0;0,0024
655,3;0,0002;0,0016;0,001;0;0,0028;1,00E-04;0,0024
655,4;0,0001;0,0016;0,001;0;0,0028;0,0002;0,0023
655,5;0,0003;0,0016;0,0011;0;0,0028;1,00E-04;0,0024
655,6;0,0003;0,0016;0,001;1,00E-04;0,0028;1,00E-04;0,0024
655,7;0,0002;0,0015;0,001;1,00E-04;0,0028;1,00E-04;0,0023
655,8;0,0002;0,0016;0,001;1,00E-04;0,0027;1,00E-04;0,0023
655,9;0,0002;0,0016;0,0009;1,00E-04;0,0027;1,00E-04;0,0023
656;0,0003;0,0016;0,001;1,00E-04;0,0028;0,0002;0,0024
656,1;0,0002;0,0017;0,001;0;0,0027;0,0002;0,0024
656,2;0,0003;0,0016;0,001;0;0,0027;0,0002;0,0024
656,3;0,0002;0,0015;0,001;-1,00E-04;0,0027;0,0003;0,0024
656,4;0;0,0015;0,0009;-1,00E-04;0,0027;0,0003;0,0022
656,5;0;0,0014;0,001;0;0,0026;0,0003;0,0022
656,6;0;0,0013;0,0009;0;0,0026;1,00E-04;0,0022
656,7;-0,0001;0,0015;0,0008;1,00E-04;0,0025;1,00E-04;0,0021
656,8;0;0,0015;0,0008;0;0,0026;0;0,0022
656,9;0,0001;0,0015;0,0008;0;0,0026;1,00E-04;0,0022
657;0,0001;0,0015;0,0008;0;0,0026;1,00E-04;0,0022
657,1;0,0001;0,0014;0,0008;0;0,0026;0,0002;0,0022
657,2;0,0001;0,0013;0,0008;-1,00E-04;0,0026;1,00E-04;0,0022
657,3;0,0001;0,0013;0,0008;-0,0002;0,0026;0;0,0023
657,4;1,00E-04;0,0014;0,0008;-1,00E-04;0,0027;1,00E-04;0,0024
657,5;1,00E-04;0,0014;0,0008;-1,00E-04;0,0027;0,0002;0,0024
657,6;1,00E-04;0,0014;0,0008;-1,00E-04;0,0027;0,0002;0,0024
657,7;1,00E-04;0,0015;0,0008;0;0,0027;0,0003;0,0023
657,8;1,00E-04;0,0014;0,0009;-1,00E-04;0,0027;1,00E-04;0,0023
657,9;0;0,0016;0,0008;1,00E-04;0,0026;0,0002;0,0022
658;0;0,0016;0,0008;1,00E-04;0,0026;0,0003;0,0021
658,1;-1,00E-04;0,0015;0,0008;0;0,0026;0,0002;0,0021
658,2;0;0,0015;0,0008;0;0,0026;1,00E-04;0,0022
658,3;0;0,0014;0,0007;0;0,0026;1,00E-04;0,0022
658,4;0,0001;0,0015;0,0007;0;0,0027;1,00E-04;0,0022
658,5;0;0,0015;0,0008;-1,00E-04;0,0028;1,00E-04;0,0022
658,6;0;0,0015;0,0008;0;0,0027;0,0002;0,0023
658,7;0,0002;0,0015;0,001;0;0,0028;0,0002;0,0023
658,8;0,0002;0,0015;0,001;1,00E-04;0,0027;0,0002;0,0023
658,9;0,0002;0,0014;0,0008;1,00E-04;0,0026;0,0002;0,0022
659;0;0,0014;0,0008;0;0,0025;0,0002;0,0021
659,1;-1,00E-04;0,0013;0,0008;-1,00E-04;0,0024;0;0,002
659,2;0;0,0013;0,0009;-0,0002;0,0026;0;0,0021
659,3;0;0,0014;0,0009;-0,0002;0,0025;0;0,002
659,4;0;0,0014;0,0009;-1,00E-04;0,0025;0;0,0021
659,5;0;0,0016;0,0008;1,00E-04;0,0024;0,0002;0,0021
659,6;0;0,0016;0,0008;1,00E-04;0,0024;0,0003;0,0022
659,7;1,00E-04;0,0016;0,0008;1,00E-04;0,0026;0,0002;0,0022
659,8;1,00E-04;0,0015;0,0007;0;0,0026;0,0001;0,0022
659,9;1,00E-04;0,0014;0,0007;0,0001;0,0026;0,0001;0,0021
660;1,00E-04;0,0014;0,0008;0,0001;0,0026;0,0001;0,0022
660,1;1,00E-04;0,0015;0,0008;0,0001;0,0026;0,0001;0,0022
660,2;0;0,0016;0,0007;0,0002;0,0026;0,0002;0,0021
660,3;0;0,0015;0,0007;0,0001;0,0025;0;0,002
660,4;0;0,0015;0,0006;0,0001;0,0025;0,0001;0,002
660,5;0;0,0014;0,0008;0;0,0027;0;0,0021
660,6;1,00E-04;0,0014;0,0009;-0,0001;0,0027;0;0,0022
660,7;1,00E-04;0,0014;0,001;-0,0001;0,0028;1,00E-04;0,0022
660,8;1,00E-04;0,0014;0,001;0;0,0026;1,00E-04;0,0022
660,9;1,00E-04;0,0015;0,001;0,0001;0,0026;0,0003;0,0022
661;1,00E-04;0,0015;0,001;0,0002;0,0026;0,0003;0,0021
661,1;1,00E-04;0,0015;0,0009;0,0003;0,0026;0,0002;0,0021
661,2;1,00E-04;0,0015;0,0009;0,0002;0,0027;0,0002;0,0021
661,3;1,00E-04;0,0016;0,0009;0,0001;0,0027;0,0002;0,0021
661,4;1,00E-04;0,0016;0,0009;0,0001;0,0027;0,0002;0,002
661,5;1,00E-04;0,0015;0,0009;-0,0001;0,0026;0,0002;0,002
661,6;1,00E-04;0,0016;0,0009;-0,0001;0,0026;0,0002;0,002
661,7;0;0,0016;0,0008;0;0,0025;0,0002;0,0019
661,8;0;0,0016;0,0008;0,0001;0,0026;0,0003;0,002
