X Mn cam 1aq;Y Mn cam 1aq;X Mn cam 2aq;Y Mn cam 2aq;X Mn cam 3aq;Y Mn cam 3aq;X Mn cam 4aq;Y Mn cam 4aq;X Mn cam 5aq;Y Mn cam 5aq;X Mn cam 6aq;Y Mn cam 6aq;X Mn wb 1aq;Y Mn wb 1aq;X Mn wb 2aq;Y Mn wb 2aq;X Mn wb 3aq;Y Mn wb 3aq;X Mn wb 4aq;Y Mn wb 4aq;X Mn wb 5aq;Y Mn wb 5aq;X Mn wb 6aq;Y Mn wb 6aq;X Cl cam 1aq;Y Cl cam 1aq;X Cl cam 2aq;Y Cl cam 2aq;X Cl cam 3aq;Y Cl cam 3aq;X Cl cam 4aq;Y Cl cam 4aq;X Cl cam 5aq;Y Cl cam 5aq;X Cl cam 6aq;Y Cl cam 6aq;X Cl wb 1aq;Y Cl wb 1aq;X Cl wb 2aq;Y Cl wb 2aq;X Cl wb 4aq;Y Cl wb 4aq;X Cl wb 5aq;Y Cl wb 5aq;X Cl wb 6aq;Y Cl wb 6aq;X Cl2 cam 1aq;Y Cl2 cam 1aq;X Cl2 cam 2aq;Y Cl2 cam 2aq;X Cl2 cam 3aq;Y Cl2 cam 3aq;X Cl2 cam 4aq;Y Cl2 cam 4aq;X Cl2 cam 5aq;Y Cl2 cam 5aq;X Cl2 cam 6aq;Y Cl2 cam 6aq;X Cl2 wb 1aq;Y Cl2 wb 1aq;X Cl2 wb 2aq;Y Cl2 wb 2aq;X Cl2 wb 3aq;Y Cl2 wb 3aq;X Cl3 cam 1aq;Y Cl3 cam 1aq;X Cl3 cam 2aq;Y Cl3 cam 2aq;X Cl3 cam 3aq;Y Cl3 cam 3aq;X Cl3 cam 4aq;Y Cl3 cam 4aq;X Cl3 cam 5aq;Y Cl3 cam 5aq;X Cl3 cam 6aq;Y Cl3 cam 6aq;X Cl3 wb 1aq;Y Cl3 wb 1aq;X Cl3 wb 2aq;Y Cl3 wb 2aq;X Cl3 wb 3aq;Y Cl3 wb 3aq;X Cl3 wb 4aq;Y Cl3 wb 4aq;X Cl3 wb 5aq;Y Cl3 wb 5aq;X Cl3 wb 6aq;Y Cl3 wb 6aq
150,2;3,868423198;154,6;3,637624626;149;647,7478793;155,1;5000,060946;152,9;2294,77294;152,9;6174,380121;150,2;453,7068064;154,6;0,205999655;149;557,9660738;151,2;3543,631029;149;5706,186893;149;4153,571648;217;1226,607025;205,8;1027,726539;182,4;2763,320166;182,4;3755,351912;190,2;8965,060234;174,6;3783,707996;197,5;49,69351523;198;2660,95381;182,4;5613,852271;182,4;7638,122415;174,6;5770,723564;202,4;6647,454198;202,4;6154,338409;194,6;8388,236803;194,6;7817,709906;194,6;7718,643097;182,4;13675,62495;202,4;9498,584342;194,6;9096,582053;186,8;8157,94733;202,4;9031,281343;202,4;2314,8088;194,6;6961,884472;194,6;7066,352935;194,6;4019,336927;194,6;3092,148032;194,6;14427,77311;194,6;6452,989315;194,6;8756,858636;194,6;3882,722917;186,8;9153,63618;182,4;12433,46891
150,56;2,847700481;154,88;2,803312791;149,2;655,5716121;155,28;4931,155795;153,12;2074,536405;153,12;5880,231287;150,56;486,4308443;154,88;0,150698937;149,2;534,6846486;151,36;3614,545093;149,2;5914,11545;149,2;3785,152722;217,6;1126,155721;206,24;1060,152467;182,72;2852,865932;182,72;3856,772474;190,56;9017,992145;174,88;3898,951399;198;86,01348101;198,4;2549,991813;182,72;5564,228037;182,72;7779,673416;174,88;5891,956788;202,72;6813,714321;202,72;6120,769387;194,88;8388,27429;194,88;7714,463896;194,88;7561,784446;182,72;13632,98561;202,72;9685,410905;194,88;9049,485332;187,04;8274,229528;202,72;8711,270419;202,72;2198,046301;194,88;6829,642117;194,88;6891,975298;194,88;3876,088781;194,88;3025,46058;194,88;14446,03316;194,88;6325,485575;194,88;8607,216964;194,88;3652,642129;187,04;9039,709998;182,72;12306,08822
150,92;2,073950419;155,16;2,146782199;149,4;664,0271561;155,46;4853,52007;153,34;1869,748636;153,34;5575,487825;150,92;514,7632761;155,16;0,111627274;149,4;510,3877343;151,52;3683,678316;149,4;6110,741441;149,4;3437,14731;218,2;1036,001914;206,68;1101,484014;183,04;2940,353837;183,04;3951,259201;190,92;9040,735867;175,16;4019,958476;198,5;143,4223422;198,8;2437,642047;183,04;5505,150036;183,04;7907,063398;175,16;6008,382873;203,04;6968,076523;203,04;6078,686921;195,16;8372,413131;195,16;7599,963029;195,16;7401,24726;183,04;13554,02886;203,04;9848,308968;195,16;9003,718927;187,28;8383,597155;203,04;8391,58574;203,04;2091,253658;195,16;6700,221813;195,16;6719,818661;195,16;3747,320237;195,16;2970,58773;195,16;14433,87828;195,16;6191,973657;195,16;8450,364564;195,16;3434,654332;187,28;8918,839826;183,04;12144,46307
151,28;1,494389432;155,44;1,633804947;149,6;672,9261774;155,64;4767,489185;153,56;1680,451469;153,56;5263,471008;151,28;537,6714414;155,44;0,085161389;149,6;485,3543498;151,68;3751,095084;149,6;6294,175778;149,6;3110,117558;218,8;957,4517449;207,12;1150,74696;183,36;3024,74081;183,36;4038,658465;191,28;9033,783732;175,44;4145,619518;199;230,507848;199,2;2325,988488;183,36;5438,557461;183,36;8020,199942;175,44;6120,425138;203,36;7109,834698;203,36;6028,481963;195,44;8340,680968;195,44;7475,204836;195,44;7237,737594;183,36;13439,39742;203,36;9986,221537;195,44;8960,13309;187,52;8485,997543;203,36;8073,389803;203,36;1993,434321;195,44;6574,312952;195,44;6550,278519;195,44;3632,622319;195,44;2926,860508;195,44;14391,9487;195,44;6053,428753;195,44;8287,362317;195,44;3228,417791;187,52;8791,840104;183,36;11951,3519
151,64;1,065441994;155,72;1,235783362;149,8;682,1022417;155,82;4673,461404;153,78;1506,521792;153,78;4947,392502;151,64;554,3245459;155,72;0,068773485;149,8;459,8628612;151,84;3816,871173;149,8;6462,598328;149,8;2804,336131;219,4;891,4979765;207,56;1206,872355;183,68;3105,040785;183,68;4118,902789;191,64;8997,979349;175,72;4274,714725;199,5;357,2768634;199,6;2217,004369;183,68;5366,522674;183,68;8119,170705;175,72;6228,554528;203,68;7238,380153;203,68;5970,633928;195,72;8293,238643;195,72;7341,250978;195,72;7071,93975;183,68;13290,01286;203,68;10098,2982;195,72;8919,459795;187,76;8581,403951;203,68;7757,75986;203,68;1903,66027;195,72;6452,509884;195,72;6383,696389;195,72;3531,508053;195,72;2893,570284;195,72;14321,0733;195,72;5910,795158;195,72;8119,245921;195,72;3033,569933;187,76;8659,522724;183,68;11729,66752
152;0,751751679;156;0,929075867;150;691,4180067;156;4571,892903;154;1347,69108;154;4630,30316;152;564,137746;156;0,060861954;150;434,1871845;152;3881,090785;150;6614,290987;150;2519,813651;220;838,8482709;208;1268,716157;184;3180,348724;184;4192,00528;192;8934,489218;176;4405,931845;200;534,3213943;200;2112,516631;184;5291,202501;184;8204,234824;176;6333,270549;204;7353,206008;204;5905,699628;196;8230,378847;196;7199,212475;196;6904,510421;184;13107,07457;204;10183,90362;196;8882,303927;188;8669,813651;204;7445,683806;204;1821,074115;196;6335,308983;196;6220,363921;196;3443,41943;196;2869,975678;196;14222,25534;196;5764,97703;196;7947,017445;196;2849,733297;188;8522,690486;184;11482,41994
152,36;0,525117271;156,28;0,694335675;150,2;700,7717295;156,18;4463,29215;154,22;1203,565312;154,22;4315,049603;152,36;566,8006618;156,28;0,060637074;150,2;408,5935302;152,16;3943,843412;150,2;6747,669747;150,2;2256,327754;220,6;799,9586377;208,44;1335,079379;184,32;3249,861312;184,32;4258,052259;192,36;8844,769858;176,28;4537,885745;200,5;771,4425327;200,4;2014,176177;184,32;5214,788757;184,32;8275,810199;176,28;6435,081875;204,32;7453,909953;204,32;5834,300991;196,28;8152,522952;196,28;7050,234524;196,28;6736,073609;184,32;12892,05388;204,32;10242,62289;196,28;8849,136654;188,24;8751,245822;204,32;7138,057584;204,32;1744,889777;196,28;6223,107192;196,28;6060,527313;196,28;3367,734542;196,28;2855,309326;196,28;14096,65683;196,28;5616,830442;196,28;7771,637957;196,28;2676,520989;188,24;8382,130977;184,32;11212,66295
152,72;0,363425043;156,56;0,51588504;150,4;710,1029479;156,36;4348,213712;154,44;1073,644761;154,44;4004,239042;152,72;562,2883335;156,56;0,068057662;150,4;383,3377443;152,32;4005,220564;150,4;6861,314884;150,4;2013,452966;221,2;775,0687697;208,88;1404,728619;184,64;3312,89376;184,64;4317,194424;192,72;8730,531538;176,56;4669,139622;201;1075,794885;200,8;1923,434205;184,64;5139,459444;184,64;8334,457079;176,56;6534,487155;204,64;7540,195386;204,64;5757,111906;196,56;8060,216111;196,56;6895,4812;196,56;6567,216357;184,64;12646,68304;204,64;10274,26381;196,56;8820,291051;188,48;8825,739273;204,64;6835,684024;204,64;1674,391948;196,56;6116,20202;196,56;5904,391896;196,56;3303,774866;196,56;2848,784539;196,56;13945,58135;196,56;5467,156797;196,56;7594,021254;196,56;2513,541668;188,48;8238,610947;184,64;10923,44558
153,08;0,249632981;156,84;0,381140072;150,6;719,3972161;156,54;4227,251618;154,66;957,343202;154,66;3700,21255;153,08;550,8542127;156,84;0,083815472;150,6;358,6632779;152,48;4065,312446;150,6;6953,998433;150,6;1790,590642;221,8;764,2364254;209,32;1476,416784;184,96;3368,892296;184,96;4369,636878;193,08;8593,699705;176,84;4798,227459;201,5;1449,768042;201,2;1841,524719;184,96;5067,331943;184,96;8380,858476;176,84;6631,956523;204,96;7611,87095;204,96;5674,844524;196,84;7954,12073;196,84;6736,120324;196,84;6398,485324;184,96;12372,93907;204,96;10278,85595;196,84;8795,960019;188,72;8893,350058;204,96;6539,273025;204,96;1608,934516;196,84;6014,792968;196,84;5752,126772;196,84;3250,812681;196,84;2849,601837;196,84;13770,45614;196,84;5316,697626;196,84;7415,028711;196,84;2360,404026;188,72;8092,871228;184,96;10617,76902
153,44;0,170846307;157,12;0,280094741;150,8;728,6897912;156,72;4101,03237;154,88;854,0061668;154,88;3405,026672;153,44;533,0063471;157,12;0,109365013;150,8;334,7997992;152,64;4124,20463;150,8;7024,708178;150,8;1586,99834;222,4;767,3685715;209,76;1548,903783;185,28;3417,442119;185,28;4415,628436;193,44;8436,375136;177,12;4923,677322;202;1888,973151;201,6;1769,453095;185,28;5000,419386;185,28;8415,798036;177,12;6727,914312;205,28;7668,848538;205,28;5588,23535;197,12;7835,008429;197,12;6573,308773;197,12;6230,384216;185,28;12073,02253;205,28;10256,64674;197,12;8776,1965;188,96;8954,149018;205,28;6249,442953;205,28;1547,938155;197,12;5918,984318;197,12;5603,869372;197,12;3208,078616;197,12;2856,955387;197,12;13572,81328;197,12;5166,130779;197,12;7235,465241;197,12;2216,720793;188,96;7945,62223;185,28;10298,54977
153,8;0,117508165;157,4;0,204867751;151;738,0681924;156,9;3970,207746;155,1;762,9279397;155,1;3120,443053;153,8;509,4693048;157,4;0,146997288;151;311,9624385;152,8;4181,974795;151;7072,66751;151;1401,818068;223;784,247622;210,2;1620,97691;185,6;3458,270763;185,6;4455,450593;193,8;8260,79374;177,4;5044,035007;202,5;2380,801416;202;1707,990437;185,6;4940,591198;185,6;8440,136064;177,4;6822,723392;205,6;7711,139882;205,6;5498,031455;197,4;7703,750665;197,4;6408,178464;197,4;6063,372052;185,6;11749,33176;205,6;10208,09461;197,4;8760,915947;189,2;9008,219289;205,6;5966,723115;205,6;1490,887237;197,4;5828,789206;197,4;5459,729832;197,4;3174,769285;197,4;2870,03931;197,4;13354,2707;197,4;5016,067962;197,4;7056,076354;197,4;2082,112258;189,2;7797,540067;185,6;9968,588941
154,16;0,082716207;157,68;0,149312274;151,2;747,6735736;157,08;3835,447508;155,32;683,3670769;155,32;2847,925529;154,16;481,1354416;157,68;0,199956566;151,2;290,3516444;152,96;4238,689597;151,2;7097,350601;151,2;1234,102965;223,6;814,5517552;210,64;1691,470582;185,92;3491,246968;185,92;4489,40655;194,16;8069,286857;177,68;5157,88758;203;2904,019219;202,4;1657,67331;185,92;4889,538629;185,92;8454,784443;177,68;6916,671531;205,92;7738,851846;205,92;5404,977118;197,68;7561,308171;197,68;6241,823259;197,68;5897,862262;185,92;11404,43304;205,92;10133,85945;197,68;8749,900975;189,44;9055,653839;205,92;5691,557167;205,92;1437,326257;197,68;5744,134871;197,68;5319,795095;197,68;3150,054997;197,68;2888,053868;197,68;13116,51295;197,68;4867,053575;197,68;6877,546238;197,68;1956,209318;189,44;7649,263304;185,92;9630,547954
154,52;0,061665582;157,96;0,108685976;151,4;757,7008713;157,26;3697,432123;155,54;614,5602965;155,54;2588,643989;154,52;449,009754;157,96;0,272599724;151,4;270,1536075;153,12;4294,401735;151,4;7098,4925;151,4;1082,842058;224,2;857,8689104;211,08;1759,285076;186,24;3516,37535;186,24;4517,810677;194,52;7864,242743;177,96;5263,88627;203,5;3429,734303;202,8;1618,808368;186,24;4848,745864;186,24;8460,681197;177,96;7009,960087;206,24;7752,180591;206,24;5309,801152;197,96;7408,719412;197,96;6075,28698;197,96;5734,222555;186,24;11041,02746;206,24;10034,7906;197,96;8742,808075;189,68;9096,553058;206,24;5424,307298;206,24;1386,855881;197,96;5664,868968;197,96;5184,132673;197,96;3133,087491;197,96;2910,211498;197,96;12861,27233;197,96;4719,564762;197,96;6700,496828;197,96;1838,656078;189,68;7501,390354;186,24;9286,930254
154,88;0,051211534;158,24;0,07937713;151,6;768,397712;157,44;3556,84562;155,76;555,7346638;155,76;2343,484168;154,88;414,1527405;158,24;0,370597686;151,6;251,5411993;153,28;4349,147254;151,6;7076,093912;151,6;946,9828437;224,8;913,7046199;211,52;1823,403888;186,56;3533,787272;186,56;4540,978751;194,88;7648,069835;178,24;5360,768247;204;3923,818318;203,2;1591,481296;186,56;4819,467099;186,56;8458,765447;178,24;7102,695294;206,56;7751,404788;206,56;5213,205191;198,24;7247,088243;198,24;5909,552699;198,24;5572,775514;186,56;10661,91535;206,56;9911,912577;198,24;8739,176238;189,92;9131,022461;206,56;5165,259041;206,56;1339,128793;198,24;5590,766806;198,24;5052,793992;198,24;3123,007676;198,24;2935,742678;198,24;12590,31037;198,24;4574,012565;198,24;6525,487769;198,24;1729,112011;189,92;7354,477493;186,56;8940,068714
155,24;0,049540134;158,52;0,058681785;151,8;780,0620843;157,62;3414,368673;155,98;506,1180541;155,98;2113,062455;155,24;377,6254455;158,52;0,501178181;151,8;234,6753597;153,44;4402,943158;151,8;7030,420565;151,8;825,4515143;225,4;981,4843156;211,96;1882,909314;186,88;3543,728449;186,88;4559,219267;195,24;7423,162256;178,52;5447,376803;204,5;4350,55352;203,6;1575,569484;186,88;4802,709775;186,88;8449,953472;178,52;7194,882304;206,88;7736,878072;206,88;5115,853123;198,52;7077,570987;198,52;5745,533436;198,52;5413,799853;186,88;10269,95917;206,88;9766,408998;198,52;8738,437312;190,16;9159,170531;206,88;4914,626564;206,88;1293,845427;198,52;5521,539363;198,52;4925,8173;198,52;3118,953298;198,52;2963,901573;198,52;12305,4001;198,52;4430,744077;198,52;6353,017195;198,52;1627,253692;190,16;7209,037504;186,88;8592,118185
155,6;0,055933054;158,8;0,044626661;152;793,0387988;157,8;3270,672016;156,2;464,947933;156,2;1897,744777;155,6;340,4402434;158,8;0,673408187;152;219,7068596;153,6;4455,785362;152;6961,997254;152;717,1707569;226;1060,551117;212,4;1936,995922;187,2;3546,543917;187,2;4572,826053;195,6;7191,867896;178,8;5522,679489;205;4676,966248;204;1570,757795;187,2;4799,22395;187,2;8435,116496;178,8;7286,422114;207,2;7709,020932;207,2;5018,361856;198,8;6901,363127;198,8;5584,064374;198,8;5257,532266;187,2;9868,045929;207,2;9599,604923;198,8;8739,927882;190,4;9181,106752;207,2;4672,558291;207,2;1250,749701;198,8;5456,841925;198,8;4803,230096;198,8;3120,066518;198,8;2993,971445;198,8;12008,30922;198,8;4290,045452;198,8;6183,523228;198,8;1532,776147;190,4;7065,538899;187,2;8245,052557
155,96;0,070611099;159,08;0,035832656;152,2;807,7147802;157,98;3126,410275;156,42;431,4785382;156,42;1697,668583;155,96;303,520057;159,08;0,898513141;152,2;206,7783584;153,76;4507,647033;152,2;6871,596772;152,2;621,0750915;226,6;1150,160384;212,84;1984,981573;187,52;3542,661037;187,52;4582,072386;195,96;6956,459326;179,08;5585,783845;205,5;4877,104629;204,4;1576,556844;187,52;4809,497634;187,52;8415,060804;179,08;7377,111372;207,52;7668,312253;207,52;4921,29353;199,08;6719,685828;199,08;5425,896645;199,08;5104,16977;187,52;9459,049937;207,52;9412,947975;199,08;8742,902439;190,64;9196,939848;207,52;4439,142733;207,52;1209,624845;199,08;5396,283175;199,08;4685,051084;199,08;3125,501303;199,08;3025,269765;199,08;11700,78439;199,08;4152,145638;199,08;6017,386103;199,08;1445,393808;190,64;6924,405692;187,52;7900,665649
156,32;0,094640954;159,36;0,031414281;152,4;824,5132546;158,16;2982,216269;156,64;404,9865809;156,64;1512,767014;156,32;267,6676956;159,36;1,190228236;152,4;196,0266714;153,92;4558,477348;152,4;6760,224112;152,4;536,1237999;227,2;1249,472473;213,28;2026,315741;187,84;3532,571261;187,84;4587,206695;196,32;6719,107697;179,36;5635,950388;206;4935,478162;204,8;1592,323179;187,84;4833,757756;187,84;8390,510612;179,36;7466,64503;207,84;7615,280684;207,84;4825,14928;199,36;6533,772488;199,36;5271,692718;199,36;4953,872482;187,84;9045,796955;207,84;9207,988638;199,36;8746,547592;190,88;9206,776271;207,84;4214,4144;207,84;1170,289378;199,36;5339,434579;199,36;4571,291648;199,36;3134,430603;199,36;3057,152982;199,36;11384,53678;199,36;4017,220702;199,36;5854,930811;199,36;1364,841132;190,88;6786,01768;187,84;7560,575218
156,68;0,129889745;159,64;0,030911057;152,6;843,8869094;158,34;2838,695873;156,86;384,7756143;156,86;1342,79437;156,68;233,5459839;159,64;1,565174801;152,6;187,585161;154,08;4608,200695;152,6;6629,096431;152,6;461,3115375;227,8;1357,545191;213,72;2060,58495;188,16;3516,811372;188,16;4588,449926;196,68;6481,85972;179,64;5672,602615;206,5;4849,022082;205,2;1617,280821;188,16;4871,976302;188,16;8362,094092;179,64;7554,621707;208,16;7550,496043;208,16;4730,364582;199,64;6344,855503;199,64;5122,023393;199,64;4806,766716;188,16;8631,030495;208,16;8986,360042;199,64;8749,997053;191,12;9210,718954;208,16;3998,359706;208,16;1132,593317;199,64;5285,839901;199,64;4461,956886;199,64;3146,053229;199,64;3089,0209;199,64;11061,22902;199,64;3885,398589;199,64;5696,430177;199,64;1290,872865;191,12;6650,711179;188,16;7226,229377
157,04;0,179012342;159,92;0,034247647;152,8;866,3101258;158,52;2696,423461;157,08;370,1792279;157,08;1187,352085;157,04;201,6684218;159,92;2,043252097;152,8;181,5861663;154,24;4656,716331;152,8;6479,619365;152,8;395,6767608;228,4;1473,327408;214,16;2087,515219;188,48;3495,944894;188,48;4585,994514;197,04;6246,617746;179,92;5695,333876;207;4627,245841;205,6;1650,543639;188,48;4923,881062;188,48;8330,332763;179,92;7640,551579;208,48;7474,560917;208,48;4637,306185;199,92;6154,153435;199,92;4977,366359;199,92;4662,948325;188,48;8217,381012;208,48;8749,757617;199,92;8752,34713;191,36;9208,866335;208,48;3790,922755;208,48;1096,414631;199,92;5235,024672;199,92;4357,046212;199,92;3159,600369;199,92;3120,320611;199,92;10732,4636;199,92;3756,764193;199,92;5542,108268;199,92;1223,26402;191,36;6518,780156;188,48;6898,914746
157,4;0,245456622;160,2;0,041720334;153;892,2703926;158,7;2555,937982;157,3;360,5632392;157,3;1045,914497;157,4;172,3993549;160,2;2,64803178;153;178,1633853;154,4;4703,898509;153;6313,360393;153;338,308136;229;1595,655146;214,6;2106,97152;188,8;3470,544302;188,8;4580,004909;197,4;6015,122976;180,2;5703,911006;207,5;4290,594948;206;1691,138093;188,8;4988,970379;188,8;8295,634402;180,2;7723,866523;208,8;7388,102618;208,8;4546,270612;200,2;5962,858754;200,2;4838,106257;200,2;4522,4862;188,8;7807,338576;208,8;8499,918912;200,2;8752,672453;191,6;9201,311688;208,8;3592,010953;208,8;1061,656005;200,2;5186,505475;200,2;4256,553586;200,2;3174,341683;200,2;3150,549939;200,2;10399,77289;200,2;3631,364608;200,2;5392,144036;200,2;1161,809551;191,6;6390,477707;188,8;6579,765731
157,76;0,333472214;160,48;0,054008237;153,2;922,2590322;158,88;2417,739686;157,52;355,3270499;157,52;917,8538146;157,76;145,9620883;160,48;3,407139011;153,2;177,4541281;154,56;4749,597069;153,2;6132,01997;153,2;288,3491148;229,6;1723,251289;215,04;2118,954328;189,12;3441,174615;189,12;4570,619489;197,76;5788,941728;180,48;5698,274762;208;3867,402952;206,4;1738,025912;189,12;5066,531199;189,12;8258,289489;180,48;7803,932219;209,12;7291,76563;209,12;4457,48415;200,48;5772,126286;200,48;4704,536159;200,48;4385,425834;189,12;7403,229466;209,12;8238,603916;200,48;8750,041659;191,84;9188,142734;209,12;3401,500372;209,12;1028,241901;200,48;5139,798884;200,48;4160,467422;200,48;3189,590907;200,48;3179,260333;200,48;10064,6106;200,48;3509,214431;200,48;5246,675135;200,48;1106,32377;191,84;6266,017817;189,12;6269,774367
158,12;0,448108649;160,76;0,072208403;153,4;956,7613777;159,06;2282,287505;157,74;353,9043304;157,74;802,4637739;158,12;122,4530572;160,76;4,352600794;153,4;179,6013635;154,72;4793,638488;153,4;5937,401211;153,4;245,0008752;230,2;1854,72977;215,48;2123,593447;189,44;3408,378829;189,44;4557,953692;198,12;5569,454761;180,76;5678,537124;208,5;3390,050694;206,8;1790,126329;189,44;5155,659771;189,44;8218,471077;180,76;7880,061841;209,44;7186,204651;209,44;4371,104236;200,76;5583,062521;200,76;4576,860357;200,76;4251,792875;189,44;7007,196965;209,44;7967,57614;200,76;8743,53278;192,08;9169,441552;209,44;3219,240835;209,44;996,1159548;200,76;5094,429939;200,76;4068,77022;200,76;3204,710904;200,76;3206,059185;200,76;9728,344931;200,76;3390,301013;200,76;5105,80181;200,76;1056,639524;192,08;6145,577333;189,44;5969,800272
158,48;0,595189525;161,04;0,09789452;153,6;996,2465573;159,24;2149,997098;157,96;355,7631819;157,96;698,9816092;158,48;101,8600713;161,04;5,521138966;153,6;184,7554865;154,88;4835,82737;153,6;5731,378879;153,6;207,523833;230,8;1988,604836;215,92;2121,139376;189,76;3372,665575;189,76;4542,104128;198,48;5357,849565;181,04;5644,975639;209;2891,034821;207,2;1846,33752;189,76;5255,284283;189,76;8176,237928;181,04;7951,53096;209,76;7072,078316;209,76;4287,222119;201,04;5396,715881;201,04;4455,198327;201,04;4121,596605;189,76;6621,186501;209,76;7688,584723;201,04;8732,248078;192,32;9145,284779;209,76;3045,060669;209,76;965,2386822;201,04;5049,94002;201,04;3981,437992;201,04;3219,118112;201,04;3230,611527;201,04;9392,253179;201,04;3274,589563;201,04;4969,590809;201,04;1012,607152;192,32;6029,298108;189,76;5680,580325
158,84;0,781250552;161,32;0,133199544;153,8;1041,157052;159,42;2021,239531;158,18;360,4059132;158,18;606,6080419;158,84;84,08273388;161,32;6,954382355;153,8;193,0757394;155,04;4875,948353;153,8;5515,868442;153,8;175,2379261;231,4;2123,305633;216,36;2111,95254;190,08;3334,499259;190,08;4523,153423;198,84;5155,115573;181,32;5598,025042;209,5;2399,574356;207,6;1905,556969;190,08;5364,188797;190,08;8131,540626;181,32;8017,593233;210,08;6950,043666;210,08;4205,866654;201,32;5214,06805;201,32;4339,589733;201,32;3994,833259;190,08;6246,935115;210,08;7403,347771;201,32;8715,328102;192,56;9115,744075;210,08;2878,771121;210,08;935,585506;201,32;5005,894024;201,32;3898,439547;201,32;3232,286334;201,32;3252,641079;201,32;9057,51791;201,32;3162,028015;201,32;4838,079251;201,32;974,0932434;192,56;5917,289251;190,08;5402,737781
159,2;1,013431371;161,6;0,180922869;154;1091,898202;159,6;1896,34059;158,4;367,3685458;158,4;524,5251061;159,2;68,95336122;161,6;8,698970449;154;204,7312264;155,2;4913,7684;154;5292,795907;154;147,5218717;232;2257,196047;216,8;2096,49079;190,4;3294,292835;190,4;4501,175535;199,2;4962,042221;181,6;5538,266449;210;1939,192175;208;1966,700481;190,4;5481,037859;190,4;8084,230341;181,6;8077,496461;210,4;6820,751388;210,4;4127,009069;201,6;5036,026425;201,6;4230,00032;201,6;3871,48915;190,4;5885,965126;210,4;7113,537109;201,6;8691,964751;192,8;9080,886842;210,4;2720,170424;210,4;907,1450745;201,6;4961,886764;201,6;3819,735682;201,6;3243,749828;201,6;3271,930631;201,6;8725,224496;201,6;3052,551596;201,6;4711,278405;201,6;940,9792248;192,8;5809,629418;190,4;5136,790612
159,56;1,299314014;161,88;0,244662873;154,2;1148,827851;159,78;1775,580669;158,62;376,2201462;158,62;451,9117111;159,56;56,25704825;161,88;10,80651963;154,2;219,9014686;155,36;4949,039439;154,2;5064,069058;154,2;123,8115814;232,6;2388,599424;217,24;2075,295583;190,72;3252,403242;190,72;4476,241244;199,56;4779,219774;181,88;5466,414448;210,5;1526,460411;208,4;2028,719622;190,72;5604,401234;190,72;8034,069838;181,88;8130,498603;210,72;6684,841837;210,72;4050,56854;201,88;4863,417759;201,88;4126,328526;201,88;3751,543537;190,72;5539,581728;210,72;6820,764582;201,88;8661,41317;193,04;9040,777172;210,72;2569,047497;210,72;879,9178584;201,88;4917,548502;201,88;3745,278365;201,88;3253,105667;201,88;3288,321757;201,88;8396,360023;201,88;2946,087039;201,88;4589,177336;201,88;913,1597955;193,04;5706,369131;190,72;4883,158959
