Wavelengt [nm],s1.4,s2.4,s3.4,s4.4,s5.4,s6.4,s7.4
216.6,5.192378628359854e-21,5.068228405589992e-21,5.092389377087122e-21,5.042952312331458e-21,5.116364494957349e-21,5.028641583060082e-21,5.0966640105058444e-21
216.7,5.191449360225349e-21,5.0719454781280126e-21,5.0970357177596465e-21,5.037376703524428e-21,5.1022396193128735e-21,5.01897719446123e-21,5.088672304549101e-21
216.8,5.184386922403111e-21,5.079379623204052e-21,5.107443520866101e-21,5.0332879237326065e-21,5.1016820584321705e-21,5.013215732027299e-21,5.068228405589992e-21
216.9,5.1771386309539724e-21,5.094247913356131e-21,5.099265961282458e-21,5.038120118032032e-21,5.093132791594725e-21,5.008941098608577e-21,5.0568913343490315e-21
217.0,5.169146924997229e-21,5.093132791594725e-21,5.1016820584321705e-21,5.04889962839229e-21,5.087743036414596e-21,5.01711865819222e-21,5.0572630416028335e-21
217.1,5.1771386309539724e-21,5.096478156878943e-21,5.1208249820029725e-21,5.075476697039131e-21,5.106700106358497e-21,5.023995242387556e-21,5.066184015694082e-21
217.2,5.183457654268606e-21,5.1020537656859725e-21,5.1342064431398444e-21,5.094247913356131e-21,5.12417034728719e-21,5.036075728136122e-21,5.0840259638765766e-21
217.3,5.1778820454615765e-21,5.107071813612299e-21,5.1589249755176755e-21,5.105027423716388e-21,5.126772298063804e-21,5.034960606374715e-21,5.0827249884882694e-21
217.4,5.179554728103686e-21,5.119709860241567e-21,5.136994247543358e-21,5.097407425013448e-21,5.142198149096586e-21,5.0260396322834675e-21,5.072874746262517e-21
217.5,5.198697651674488e-21,5.118223031226358e-21,5.130303516974924e-21,5.066927430201686e-21,5.143313270857992e-21,5.01897719446123e-21,5.062838650409863e-21
217.6,5.204273260481517e-21,5.141268880962082e-21,5.1395961983199725e-21,5.0598649923794485e-21,5.128816687959715e-21,5.025482071402765e-21,5.054846944453122e-21
217.7,5.213380088199665e-21,5.147773757903616e-21,5.123798640033388e-21,5.0462976776156756e-21,5.1273298589445074e-21,5.0444391413466654e-21,5.0719454781280126e-21
217.8,5.241815693115517e-21,5.144242538992497e-21,5.140897173708279e-21,5.04332401958526e-21,5.135135711274349e-21,5.04889962839229e-21,5.093132791594725e-21
217.9,5.218955697006695e-21,5.153906927591349e-21,5.154464488472052e-21,5.071387917247309e-21,5.122683518271983e-21,5.0462976776156756e-21,5.111160593404122e-21
218.0,5.226018134828933e-21,5.15409278121825e-21,5.1401537592006755e-21,5.07343230714322e-21,5.124727908167893e-21,5.042580605077656e-21,5.111160593404122e-21
218.1,5.228062524724844e-21,5.16728838872822e-21,5.1524200985761406e-21,5.075476697039131e-21,5.126586444436903e-21,5.044624994973567e-21,5.117107909464953e-21
218.2,5.229549353740052e-21,5.176395216446369e-21,5.153535220337547e-21,5.075848404292933e-21,5.1020537656859725e-21,5.054289383572418e-21,5.100381083043863e-21
218.3,5.2574273977752e-21,5.175094241058061e-21,5.136436686662656e-21,5.068600112843794e-21,5.108930349881309e-21,5.062838650409863e-21,5.091831816206418e-21
218.4,5.247577155549448e-21,5.17286399753525e-21,5.150004001426428e-21,5.0829108421151705e-21,5.118037177599458e-21,5.0646971866788735e-21,5.1143201050614375e-21
218.5,5.256683983267596e-21,5.149446440545725e-21,5.15223424494924e-21,5.0832825493689725e-21,5.12417034728719e-21,5.0516874327958044e-21,5.124542054540992e-21
218.6,5.261516177567022e-21,5.144242538992497e-21,5.154278634845151e-21,5.0884864509221996e-21,5.150004001426428e-21,5.056705480722131e-21,5.1401537592006755e-21
218.7,5.2596576412980124e-21,5.154650342098953e-21,5.166730827847517e-21,5.090159133564309e-21,5.162642048055695e-21,5.066369869320983e-21,5.138852783812369e-21
218.8,5.259843494924913e-21,5.150189855053329e-21,5.162827901682596e-21,5.081981573980665e-21,5.166916681474418e-21,5.0645113330519725e-21,5.1215683965105766e-21
218.9,5.262445445701527e-21,5.1702620467586355e-21,5.144800099873201e-21,5.0884864509221996e-21,5.1650581452054084e-21,5.078822062323349e-21,5.105770838223992e-21
219.0,5.247577155549448e-21,5.179183020849884e-21,5.146101075261507e-21,5.094619620609933e-21,5.160225950905983e-21,5.08086645221926e-21,5.0836542566227745e-21
219.1,5.240143010473408e-21,5.1698903395048334e-21,5.1650581452054084e-21,5.100195229416963e-21,5.157624000129369e-21,5.0764059651736355e-21,5.088858158176002e-21
219.2,5.2354966698008836e-21,5.165615706086111e-21,5.166730827847517e-21,5.110788886150319e-21,5.165615706086111e-21,5.074733282531527e-21,5.103912301954983e-21
219.3,5.237726913323695e-21,5.162270340801893e-21,5.1959098472709724e-21,5.13718010117026e-21,5.1698903395048334e-21,5.099080107655556e-21,5.111904007911725e-21
219.4,5.244975204772833e-21,5.164128877070903e-21,5.198140090793784e-21,5.149260586918824e-21,5.1721205830276464e-21,5.1026113265666756e-21,5.129374248840418e-21
219.5,5.268021054508556e-21,5.1715630221469426e-21,5.1845727760300125e-21,5.1401537592006755e-21,5.171748875773844e-21,5.111718154284824e-21,5.140897173708279e-21
219.6,5.289208367975269e-21,5.1899625312101405e-21,5.1849444832838145e-21,5.144428392619398e-21,5.159668390025279e-21,5.131418638736329e-21,5.1275157125714084e-21
219.7,5.294598123155398e-21,5.19163521385225e-21,5.187732287687329e-21,5.118966445733963e-21,5.15595131748726e-21,5.097964985894151e-21,5.110788886150319e-21
219.8,5.299430317454824e-21,5.201299602451101e-21,5.185873751418319e-21,5.113019129673131e-21,5.142012295469686e-21,5.090530840818111e-21,5.113019129673131e-21
219.9,5.281588369272329e-21,5.2282483783517446e-21,5.1890332630756354e-21,5.123798640033388e-21,5.132905467751537e-21,5.087371329160794e-21,5.111904007911725e-21
220.0,5.262817152955329e-21,5.217654721618388e-21,5.201671309704903e-21,5.126958151690705e-21,5.156137171114161e-21,5.082167427607567e-21,5.131418638736329e-21
220.1,5.243488375757626e-21,5.220442526021903e-21,5.212636673692061e-21,5.125285469048596e-21,5.1769527773270714e-21,5.080494744965458e-21,5.144056685365596e-21
220.2,5.236983498816091e-21,5.213565941826567e-21,5.2282483783517446e-21,5.125471322675497e-21,5.19163521385225e-21,5.090530840818111e-21,5.142569856350388e-21
220.3,5.244045936638329e-21,5.186245458672122e-21,5.2198849651412e-21,5.141454734588983e-21,5.212450820065161e-21,5.085326939264884e-21,5.142569856350388e-21
220.4,5.270437151658269e-21,5.194794725509567e-21,5.218212282499091e-21,5.145171807127002e-21,5.2198849651412e-21,5.08662791465319e-21,5.149446440545725e-21
220.5,5.2912527578711805e-21,5.205202528616022e-21,5.206317650377428e-21,5.166916681474418e-21,5.198325944420686e-21,5.0955488887444376e-21,5.155393756606556e-21
220.6,5.293483001393992e-21,5.209291308407844e-21,5.2083620402733385e-21,5.173049851162151e-21,5.198140090793784e-21,5.101310351178369e-21,5.1511191231878334e-21
220.7,5.288093246213863e-21,5.209848869288547e-21,5.2163537462300816e-21,5.160597658159784e-21,5.191077652971547e-21,5.1098596180158146e-21,5.144614246246299e-21
220.8,5.275826906838397e-21,5.203529845973913e-21,5.220628379648804e-21,5.12974595609422e-21,5.181599117999596e-21,5.106328399104695e-21,5.136064979408854e-21
220.9,5.273968370569388e-21,5.1842010687762104e-21,5.2081761866464375e-21,5.132905467751537e-21,5.1972108226592796e-21,5.1215683965105766e-21,5.115621080449745e-21
221.0,5.2724815415541805e-21,5.187360580433527e-21,5.191449360225349e-21,5.119338152987765e-21,5.2087337475271405e-21,5.104469862835686e-21,5.122311811018181e-21
221.1,5.273782516942488e-21,5.193679603748161e-21,5.203901553227715e-21,5.1148776659421406e-21,5.218769843379794e-21,5.110417178896517e-21,5.121754250137477e-21
221.2,5.273968370569388e-21,5.21040643016925e-21,5.188847409448735e-21,5.132905467751537e-21,5.207990333019537e-21,5.1083727890006064e-21,5.117851323972556e-21
221.3,5.261702031193923e-21,5.221000086902606e-21,5.186431312299022e-21,5.117665470345656e-21,5.194980579136467e-21,5.091831816206418e-21,5.130675224228725e-21
221.4,5.26486154285124e-21,5.2144952099610714e-21,5.206875211258131e-21,5.132533760497735e-21,5.19349375012126e-21,5.1020537656859725e-21,5.129374248840418e-21
221.5,5.276942028599804e-21,5.217654721618388e-21,5.2091054547809426e-21,5.1397820519468735e-21,5.1784396063422796e-21,5.102983033820477e-21,5.143313270857992e-21
221.6,5.288650807094567e-21,5.2144952099610714e-21,5.230664475501458e-21,5.136808393916458e-21,5.171934729400745e-21,5.1143201050614375e-21,5.129374248840418e-21
221.7,5.310767388695784e-21,5.226203988455833e-21,5.224903013067527e-21,5.1585532682638735e-21,5.1702620467586355e-21,5.122311811018181e-21,5.135693272155052e-21
221.8,5.324148849832656e-21,5.2271332565903385e-21,5.199812773435893e-21,5.165987413339913e-21,5.17100546126624e-21,5.107443520866101e-21,5.134392296766745e-21
221.9,5.318573241025626e-21,5.2217435014102104e-21,5.185687897791418e-21,5.165243998832309e-21,5.172492290281448e-21,5.096478156878943e-21,5.1215683965105766e-21
222.0,5.312254217710992e-21,5.220442526021903e-21,5.171377168520042e-21,5.160225950905983e-21,5.181970825253398e-21,5.095363035117537e-21,5.126586444436903e-21
222.1,5.320245923667735e-21,5.218212282499091e-21,5.1975825299130816e-21,5.1533493667106464e-21,5.176023509192567e-21,5.095363035117537e-21,5.118780592107062e-21
222.2,5.3154137293683086e-21,5.223044476798517e-21,5.2237878913061216e-21,5.144800099873201e-21,5.169704485877933e-21,5.119524006614665e-21,5.109302057135111e-21
222.3,5.305749340769458e-21,5.219699111514299e-21,5.205202528616022e-21,5.156880585621765e-21,5.163385462563299e-21,5.126772298063804e-21,5.10521327734329e-21
222.4,5.297943488439616e-21,5.2037156996008145e-21,5.1959098472709724e-21,5.167660095982022e-21,5.15223424494924e-21,5.117107909464953e-21,5.098894254028656e-21
222.5,5.287721538960061e-21,5.208919601154042e-21,5.1849444832838145e-21,5.172492290281448e-21,5.168961071370329e-21,5.111346447031022e-21,5.085884500145586e-21
222.6,5.297757634812715e-21,5.200370334316596e-21,5.173421558415952e-21,5.184386922403111e-21,5.15223424494924e-21,5.093876206102329e-21,5.0764059651736355e-21
222.7,5.3228478744443486e-21,5.220628379648804e-21,5.203529845973913e-21,5.1706337540124375e-21,5.160969365413586e-21,5.0645113330519725e-21,5.076963526054339e-21
222.8,5.337716164596427e-21,5.239399595965804e-21,5.225460573948229e-21,5.1706337540124375e-21,5.1654298524592104e-21,5.052988408184111e-21,5.0648830403057746e-21
222.9,5.3360434819543195e-21,5.2271332565903385e-21,5.230664475501458e-21,5.138852783812369e-21,5.179554728103686e-21,5.037376703524428e-21,5.06209523590226e-21
223.0,5.337344457342626e-21,5.2382844742043974e-21,5.231965450889765e-21,5.123241079152686e-21,5.184758629656913e-21,5.0150742682963095e-21,5.0410937760624485e-21
223.1,5.330467873147289e-21,5.225088866694428e-21,5.2195132578873974e-21,5.1327196141246355e-21,5.185502044164517e-21,5.0143308537887055e-21,5.0135874392811014e-21
223.2,5.33065372677419e-21,5.220628379648804e-21,5.217468867991488e-21,5.118594738480161e-21,5.1836435078955066e-21,4.992028418560587e-21,4.9896123214108736e-21
223.3,5.317829826518022e-21,5.230850329128358e-21,5.21226496643826e-21,5.146472782515309e-21,5.1591108291445765e-21,4.9660089107944486e-21,4.964150374525438e-21
223.4,5.2901376361097744e-21,5.2234161840523196e-21,5.205016674989122e-21,5.147959611530517e-21,5.154464488472052e-21,4.9570879367032004e-21,4.9321835506984675e-21
223.5,5.289208367975269e-21,5.232894719024269e-21,5.197954237166884e-21,5.129560102467319e-21,5.128073273452111e-21,4.9208464794575076e-21,4.887206972988428e-21
223.6,5.289580075229071e-21,5.2353108161739826e-21,5.168775217743428e-21,5.123612786406488e-21,5.11655034858425e-21,4.899287458736992e-21,4.855240149161458e-21
223.7,5.306306901650161e-21,5.231222036382161e-21,5.164128877070903e-21,5.1011244975514674e-21,5.106142545477794e-21,4.8762416090012696e-21,4.807847474301706e-21
223.8,5.320060070040833e-21,5.231965450889765e-21,5.155207902979656e-21,5.081795720353765e-21,5.105584984597092e-21,4.843903077920498e-21,4.771420163429112e-21
223.9,5.320431777294635e-21,5.235868377054686e-21,5.1514908304416355e-21,5.0712020636204085e-21,5.100566936670765e-21,4.8128655222280324e-21,4.7385240714676366e-21
224.0,5.314298607606903e-21,5.225646427575131e-21,5.166730827847517e-21,5.057448895229735e-21,5.077706940561943e-21,4.759897238561251e-21,4.685184080547053e-21
224.1,5.3150420221145065e-21,5.2198849651412e-21,5.155022049352754e-21,5.028827436686983e-21,5.044996702227369e-21,4.708787491163478e-21,4.633516772268578e-21
224.2,5.3338132384315065e-21,5.206689357631229e-21,5.150004001426428e-21,5.023437681506854e-21,5.003737197055349e-21,4.652659695839379e-21,4.572185075391251e-21
224.3,5.35314201562921e-21,5.193307896494358e-21,5.14294156360419e-21,5.001135246278735e-21,4.969168422451765e-21,4.5996914121725966e-21,4.5063928914683005e-21
224.4,5.363178111481863e-21,5.19925521255519e-21,5.130675224228725e-21,4.984965980738349e-21,4.937759159505497e-21,4.550068493790033e-21,4.439299732157043e-21
224.5,5.358531770809338e-21,5.186988873179725e-21,5.106514252731596e-21,4.973071348616686e-21,4.9083942864551415e-21,4.488922650539607e-21,4.361984623366231e-21
224.6,5.342920066149656e-21,5.187360580433527e-21,5.085884500145586e-21,4.93069672168326e-21,4.85932892895328e-21,4.421643637601449e-21,4.290059269755548e-21
224.7,5.327308361489972e-21,5.185687897791418e-21,5.054289383572418e-21,4.899101605110092e-21,4.817697716527458e-21,4.35808169720131e-21,4.210885624695726e-21
224.8,5.330839580401091e-21,5.172678143908349e-21,5.01897719446123e-21,4.86137331884919e-21,4.7578528486653396e-21,4.293032927785964e-21,4.1415622218616574e-21
224.9,5.3405039689999425e-21,5.169146924997229e-21,5.005038172443656e-21,4.800599182852567e-21,4.694848469145904e-21,4.231701230908637e-21,4.06517638120535e-21
225.0,5.351097625733299e-21,5.165987413339913e-21,4.96452208177924e-21,4.758596263172944e-21,4.64336701449433e-21,4.159404170044152e-21,3.994180295729172e-21
225.1,5.365594208631576e-21,5.15223424494924e-21,4.9331128188329734e-21,4.697264566295617e-21,4.585752390155023e-21,4.0789295495960236e-21,3.919838844968777e-21
225.2,5.357788356301734e-21,5.13160449236323e-21,4.88367575407731e-21,4.6257109199387356e-21,4.51382703654434e-21,3.995109563863677e-21,3.837691541878539e-21
225.3,5.356115673659626e-21,5.100752790297665e-21,4.84613332144331e-21,4.573671904406458e-21,4.44617631635238e-21,3.9163076260576576e-21,3.7646510665064496e-21
225.4,5.3349283601929126e-21,5.077335233308141e-21,4.813980643989438e-21,4.498587039138459e-21,4.370162182949875e-21,3.834717883848123e-21,3.686406689581133e-21
225.5,5.3100239741881805e-21,5.049271335646092e-21,4.7571094341577355e-21,4.421086076720746e-21,4.2794656130221915e-21,3.754429117026895e-21,3.600356460325975e-21
225.6,5.3209893381753384e-21,5.024924510522062e-21,4.702282614221944e-21,4.3545504782901915e-21,4.200106114335469e-21,3.6802735198934e-21,3.52248379065446e-21
225.7,5.318201533771824e-21,5.00392305068225e-21,4.608054825383142e-21,4.277607076753182e-21,4.113126616945805e-21,3.591249632607826e-21,3.4442394137291434e-21
225.8,5.333999092058408e-21,4.975115738512596e-21,4.535200203637953e-21,4.202522211485182e-21,4.02949248484036e-21,3.515978913712925e-21,3.3641365005348167e-21
225.9,5.330282019520388e-21,4.928838185414251e-21,4.475355335775835e-21,4.138216856577439e-21,3.950504693407439e-21,3.4366194150262024e-21,3.2938838295662425e-21
226.0,5.307793730665368e-21,4.8745689263591604e-21,4.4112358344949934e-21,4.0551402853526975e-21,3.8769066571546474e-21,3.3501974785172425e-21,3.214896038133322e-21
226.1,5.327122507863071e-21,4.830149909529824e-21,4.352877795648082e-21,3.979869566457796e-21,3.800892523752143e-21,3.2765994422644503e-21,3.1412980018805298e-21
226.2,5.3297244586396856e-21,4.76547284736828e-21,4.276306101364875e-21,3.898651531502064e-21,3.7200461960502116e-21,3.1977975044584308e-21,3.067699965627738e-21
226.3,5.343663480657259e-21,4.712504563701498e-21,4.1870963604524e-21,3.813344716754509e-21,3.6326949914067466e-21,3.124199468205639e-21,2.9870394915527082e-21
226.4,5.350168357598794e-21,4.6502435986896665e-21,4.10271881383935e-21,3.736773022471302e-21,3.558911101527054e-21,3.0548760653715695e-21,2.91790194234554e-21
226.5,5.312440071337893e-21,4.588354340931637e-21,4.023173461525727e-21,3.656112548396272e-21,3.479551602840332e-21,2.9801629073573716e-21,2.84467561334655e-21
226.6,5.290695196990477e-21,4.519588498978271e-21,3.936008110509162e-21,3.5691330510066084e-21,3.401121372288114e-21,2.903591213074164e-21,2.7707058698399562e-21
226.7,5.2761986140922e-21,4.45751338759334e-21,3.861109098868064e-21,3.492561356723401e-21,3.3301252868119358e-21,2.8309224449558772e-21,2.70751563669362e-21
226.8,5.248134716430151e-21,4.3850304731019534e-21,3.779147649404727e-21,3.41171502902147e-21,3.2502082272445097e-21,2.7625283102563125e-21,2.643024428158976e-21
226.9,5.24794886280325e-21,4.3049275599076275e-21,3.700345711598707e-21,3.336444310126569e-21,3.1795838490221342e-21,2.6972936872140655e-21,2.5794624877588378e-21
227.0,5.222301062290913e-21,4.233559767177647e-21,3.623588163688599e-21,3.268236029053906e-21,3.105799959142441e-21,2.6354044294560357e-21,2.5205468880312243e-21
227.1,5.201671309704903e-21,4.1532710003564194e-21,3.5382813489410444e-21,3.1942662855473118e-21,3.0348038736662628e-21,2.572585903563501e-21,2.458843483900095e-21
227.2,5.201299602451101e-21,4.076327598819409e-21,3.462267215538539e-21,3.1295892233857674e-21,2.9619492519210747e-21,2.5112542066861744e-21,2.3982552015303725e-21
227.3,5.1721205830276464e-21,3.99195005220636e-21,3.379190644313797e-21,3.0556194798791736e-21,2.8863068257723717e-21,2.448063973539838e-21,2.338410333668254e-21
227.4,5.162456194428794e-21,3.901067628651777e-21,3.2983443166118663e-21,2.9799770537304706e-21,2.816240008430699e-21,2.3850595940204027e-21,2.2774503440447292e-21
227.5,5.137551808424061e-21,3.812043741366202e-21,3.2284633528970945e-21,2.9048921884624707e-21,2.7482175809849362e-21,2.3248430189044813e-21,2.2241103531241456e-21
227.6,5.1011244975514674e-21,3.725621804857242e-21,3.152263365867688e-21,2.8277629332985603e-21,2.678894178150867e-21,2.2627679075195513e-21,2.1681684114269473e-21
227.7,5.067484991082388e-21,3.648120842439529e-21,3.0732755744347675e-21,2.7526780680305603e-21,2.611243457958907e-21,2.2053391368071456e-21,2.1127840306104524e-21
227.8,5.022508413372349e-21,3.5695047582604104e-21,3.0028370498392923e-21,2.684283933330996e-21,2.5454512740359564e-21,2.151627438632759e-21,2.0611167223319772e-21
