X MnCl+;Y MnCl+;DY/DX MnCl+;X MnCl3-;Y MnCl3-;DY/DX MnCl3-;X MnClH2O;Y MnClH2O;DY/DX MnClH2O;X MnCl2;Y MnCl2;DY/DX MnCl2;X MnH2O;Y MnH2O;DY/DX MnH2O;X MnCl+ fit2;Y MnCl+ fit2;DY/DX MnCl+ fit2;X MnCl3- fit2;Y MnCl3- fit2;DY/DX MnCl3- fit2;X MnClH2O fit2;Y MnClH2O fit2;DY/DX MnClH2O fit2;X MnCl2 fit2;Y MnCl2 fit2;DY/DX MnCl2 fit2;X MnH2O fit2;Y MnH2O fit2;DY/DX MnH2O fit2
158,72;0,026769205;1,01E-05;172,48;0,049126292;6,91E-06;;;;170,92;3,53E-08;0;135,6;0,000611452;5,6E-09;144,96;7,54E-08;0;158,72;2,33E-05;0;;;;157,16;9,90E-09;0;121,84;0;0
158,96;0,0474534;3,21E-05;172,64;0,069840207;1,36E-05;;;;171,06;5,88E-08;0;135,8;0,001344817;2,78E-08;145,28;1,53E-07;0;158,96;3,56E-05;0;;;;157,38;0,000000016;0;122,12;0;0
159,2;0,082378322;9,74E-05;172,8;0,098707676;0,000026455;;;;171,2;9,73E-08;0;136;0,002879119;1,298E-07;145,6;3,08E-07;0;159,2;0,000054148;0;;;;157,6;2,56E-08;0;122,4;0;0
159,44;0,140071865;0,000282737;172,96;0,138702602;0,000050694;;;;171,34;0,00000016;0;136,2;0,006001787;5,729E-07;145,92;6,07E-07;0;159,44;8,18E-05;0;;;;157,82;4,09E-08;0;122,68;0;0
159,68;0,23332387;0,000785607;173,12;0,193794366;9,58E-05;;;;171,48;2,62E-07;0;136,4;0,012185967;2,3883E-06;146,24;0,00000118;0;159,68;0,00012296;0;;;;158,04;0,000000065;0;122,96;0;0
159,92;0,380815793;0,002089463;173,28;0,269249707;0,000178563;;;;171,62;4,26E-07;0;136,6;0,024106695;0,000009409;146,56;2,26E-06;0;159,92;0,000183739;0;;;;158,26;1,03E-07;0;123,24;0;0
160,16;0,609108691;0,00532091;173,44;0,372015964;0,000328279;;;;171,76;6,89E-07;0;136,8;0,046479495;3,50437E-05;146,88;4,27E-06;0;160,16;0,000273041;0;;;;158,48;1,61E-07;0;123,52;0;0
160,4;0,954936685;0,01297681;173,6;0,511204563;0,000595336;;;;171,9;1,11E-06;0;137;0,087375279;0,000123438;147,2;7,94E-06;0;160,4;0,000403517;1,00E-10;;;;158,7;2,52E-07;0;123,8;0;0
160,64;1,46767364;0,030316714;173,76;0,698697172;0,001065074;;;;172,04;1,77E-06;0;137,2;0,160209566;0,000411365;147,52;1,46E-05;0;160,64;0,000593092;2,00E-10;;;;158,92;3,91E-07;0;124,08;1E-10;0
160,88;2,211740037;0,067861156;173,92;0,949900859;0,001879885;;;;172,18;2,82E-06;0;137,4;0,286645252;0,001297484;147,84;2,64E-05;0;160,88;0,000867015;4,00E-10;;;;159,14;0,000000604;0;124,36;2E-10;0
161,12;3,268603266;0,145568789;174,08;1,284682987;0,003273784;;;;172,32;4,46E-06;0;137,6;0,500678344;0,003874597;148,16;4,70E-05;0;161,12;0,001260646;8,00E-10;;;;159,36;9,29E-07;0;124,64;4E-10;0
161,36;4,737913316;0,299291697;174,24;1,728521259;0,005625623;;;;172,46;7,02E-06;0;137,8;0,854187019;0,010958458;148,48;8,27E-05;1,00E-10;161,36;0,001823225;1,70E-09;;;;159,58;1,42E-06;0;124,92;1,1E-09;0
161,6;6,737229799;0,589872995;174,4;2,313909328;0,00953957;;;;172,6;1,10E-05;0;138;1,424211748;0,029363866;148,8;0,000143539;3,00E-10;161,6;0,002622917;3,40E-09;;;;159,8;2,16E-06;0;125,2;2,7E-09;0
161,84;9,399762962;1,114556024;174,56;3,082063477;0,015964723;;;;172,74;1,71E-05;0;138,2;2,322202646;0,074568365;149,12;0,000245776;8,00E-10;161,84;0,003753565;6,70E-09;;;;160,02;3,27E-06;0;125,48;6,6E-09;0
162,08;12,86959981;2,019053135;174,72;4,084980935;0,026369778;;;;172,88;2,65E-05;0;138,4;3,705438859;0,179516698;149,44;0,000415267;2,40E-09;162,08;0,005343618;1,31E-08;;;;160,24;4,93E-06;0;125,76;1,61E-08;0
162,32;17,29404025;3,50667562;174,88;5,387905073;0,042993608;;;;173,02;4,07E-05;0;138,6;5,790829833;0,409817281;149,76;0,000692469;6,90E-09;162,32;0,007567908;2,55E-08;;;;160,46;7,39E-06;0;126,04;3,84E-08;0
162,56;22,81293866;5,838699692;175,04;7,07225673;0,069198335;;;;173,16;6,24E-05;0;138,8;8,8713995;0,88742957;150,08;0,001139795;0,000000019;162,56;0,010663063;0,000000049;;;;160,68;1,10E-05;0;126,32;8,99E-08;0
162,8;29,54532648;9,318455242;175,2;9,239093735;0,109957859;;;;173,3;9,50E-05;0;139;13,33598221;1,823301522;150,4;0,001852133;5,08E-08;162,8;0,014947566;9,33E-08;;;;160,9;0,000016358;0;126,6;2,062E-07;0
163,04;37,57404816;14,25172473;175,36;12,01316179;0,172521565;;;;173,44;0,000144001;0;139,2;19,69305001;3,55543081;150,72;0,002971677;1,32E-07;163,04;0,02084768;1,76E-07;;;;161,12;2,42E-05;0;126,88;4,643E-07;0
163,28;46,92962176;20,87927136;175,52;15,54759855;0,267299585;;;;173,58;0,000217056;0;139,4;28,60011403;6,582317208;151,04;0,004708466;3,36E-07;163,28;0,028930769;3,28E-07;;;;161,34;3,55E-05;0;127,16;1,0261E-06;0
163,52;57,57495862;29,28445635;175,68;20,02934833;0,409021965;;;;173,72;0,000325457;0;139,6;40,90067712;11,57430958;151,36;0,007368335;8,29E-07;163,52;0,039947838;6,04E-07;;;;161,56;5,19E-05;0;127,44;2,2264E-06;0
163,76;69,39285903;39,2893656;175,84;25,68533611;0,618228824;;;;173,86;0,000485449;0;139,8;57,67102727;19,34110677;151,68;0,011390272;0,000001996;163,76;0,054887517;1,10E-06;;;;161,78;7,56E-05;0;127,72;4,7445E-06;0
164;82,17826365;50,3641322;176;32,78943637;0,923151549;;;;174;0,00072033;1,00E-10;140;80,27891769;30,73915725;152;0,017395452;4,68E-06;164;0,075044119;1,99E-06;;;;162;0,000109492;0;128;9,9329E-06;0
164,24;95,63702585;61,58194165;176,16;41,67025235;1,362045998;;;;174,14;0,001063327;1,00E-10;140,2;110,4550015;46,52430199;152,32;0,026250373;1,07E-05;164,24;0,102102914;3,57E-06;;;;162,22;0,000157868;0;128,28;2,04357E-05;0
164,48;109,3924626;71,65170657;176,32;52,71969544;1,98603794;;;;174,28;0,001561566;2,00E-10;140,4;150,3754604;67,19421028;152,64;0,039146587;2,39E-05;164,48;0,138246293;6,33E-06;;;;162,44;0,000226552;0;128,56;4,13297E-05;0
164,72;123,0001722;79,04826453;176,48;66,40232023;2,862539722;;;;174,42;0,002281508;5,00E-10;140,6;202,7504853;92,91313105;152,96;0,057699334;5,20E-05;164,72;0,186285085;1,11E-05;;;;162,66;0,000323608;0;128,84;8,21905E-05;1E-10
